VariableCode,RegionCode,YearCode,AggValue
rnna,ARG,2009,2714704.75000000000000000
rnna,ARG,2010,2797080.50000000000000000
rnna,ARG,2011,2901287.00000000000000000
rnna,ARG,2012,2982628.50000000000000000
rnna,ARG,2013,3062993.25000000000000000
rnna,ARG,2014,3126707.75000000000000000
rnna,ARG,2015,3193485.00000000000000000
rnna,ARG,2016,3246538.25000000000000000
rnna,ARG,2017,3316644.25000000000000000
rnna,ARG,2018,3372807.50000000000000000
rnna,ARG,2019,3399148.50000000000000000
rnna,ARM,1990,48186.52343750000000000
rnna,ARM,1991,49834.48046875000000000
rnna,ARM,1992,49188.78906250000000000
rnna,ARM,1993,48230.97265625000000000
rnna,ARM,1994,47964.24218750000000000
rnna,ARM,1995,47554.22265625000000000
rnna,ARM,1996,47330.04687500000000000
rnna,ARM,1997,47190.23828125000000000
rnna,ARM,1998,47270.50390625000000000
rnna,ARM,1999,47391.85546875000000000
rnna,ARM,2000,47747.73046875000000000
rnna,ARM,2001,48192.85546875000000000
rnna,ARM,2002,49242.05468750000000000
rnna,ARM,2003,50928.70703125000000000
rnna,ARM,2004,53145.91406250000000000
rnna,ARM,2005,56348.78906250000000000
rnna,ARM,2006,61026.52734375000000000
rnna,ARM,2007,66674.14062500000000000
rnna,ARM,2008,72985.75000000000000000
rnna,ARM,2009,76997.95312500000000000
rnna,ARM,2010,80693.18750000000000000
rnna,ARM,2011,83560.60937500000000000
rnna,ARM,2012,86210.84375000000000000
rnna,ARM,2013,88388.20312500000000000
rnna,ARM,2014,90360.00000000000000000
rnna,ARM,2015,92338.02343750000000000
rnna,ARM,2016,93674.64062500000000000
rnna,ARM,2017,95323.90625000000000000
rnna,ARM,2018,97052.53906250000000000
rnna,ARM,2019,98812.77343750000000000
rnna,ATG,1970,2167.81542968750000000
rnna,ATG,1971,2180.77099609375000000
rnna,ATG,1972,2194.02343750000000000
rnna,ATG,1973,2208.81103515625000000
rnna,ATG,1974,2232.63134765625000000
rnna,ATG,1975,2249.47534179688000000
rnna,ATG,1976,2256.77758789063000000
rnna,ATG,1977,2239.09863281250000000
rnna,ATG,1978,2219.12402343750000000
rnna,ATG,1979,2284.48754882813000000
rnna,ATG,1980,2332.02978515625000000
rnna,ATG,1981,2389.25781250000000000
rnna,ATG,1982,2382.40405273438000000
rnna,ATG,1983,2370.19360351563000000
rnna,ATG,1984,2388.34423828125000000
rnna,ATG,1985,2433.18676757813000000
rnna,ATG,1986,2525.35278320313000000
rnna,ATG,1987,2682.04028320313000000
rnna,ATG,1988,2877.67041015625000000
rnna,ATG,1989,3103.89916992188000000
rnna,ATG,1990,3276.31176757813000000
rnna,ATG,1991,3459.58691406250000000
rnna,ATG,1992,3610.50000000000000000
rnna,ATG,1993,3733.04736328125000000
rnna,ATG,1994,3861.82495117188000000
rnna,ATG,1995,4004.20825195313000000
rnna,ATG,1996,4172.26757812500000000
rnna,ATG,1997,4359.86767578125000000
rnna,ATG,1998,4582.68945312500000000
rnna,ATG,1999,4824.23828125000000000
rnna,ATG,2000,5076.48486328125000000
rnna,ATG,2001,5156.80322265625000000
rnna,ATG,2002,5273.43261718750000000
rnna,ATG,2003,5436.16943359375000000
rnna,ATG,2004,5627.16162109375000000
rnna,ATG,2005,5901.94775390625000000
rnna,ATG,2006,6421.24316406250000000
rnna,ATG,2007,7011.49951171875000000
rnna,ATG,2008,7589.04687500000000000
rnna,ATG,2009,8058.98193359375000000
rnna,ATG,2010,8279.30078125000000000
rnna,ATG,2011,8353.71777343750000000
rnna,ATG,2012,8481.08007812500000000
rnna,ATG,2013,8656.77441406250000000
rnna,ATG,2014,8887.12597656250000000
rnna,ATG,2015,9132.24511718750000000
rnna,ATG,2016,9417.60742187500000000
rnna,ATG,2017,9718.62695312500000000
rnna,ATG,2018,10396.39355468750000000
rnna,ATG,2019,10993.36328125000000000
rnna,AUS,1950,639991.25000000000000000
rnna,AUS,1951,690113.56250000000000000
rnna,AUS,1952,704562.37500000000000000
rnna,AUS,1953,733107.37500000000000000
rnna,AUS,1954,771454.31250000000000000
rnna,AUS,1955,810403.50000000000000000
rnna,AUS,1956,838407.68750000000000000
rnna,AUS,1957,867267.43750000000000000
rnna,AUS,1958,905469.31250000000000000
rnna,AUS,1959,947253.18750000000000000
rnna,AUS,1960,989916.75000000000000000
rnna,AUS,1961,1020954.06250000000000000
rnna,AUS,1962,1061094.75000000000000000
rnna,AUS,1963,1102491.37500000000000000
rnna,AUS,1964,1152809.00000000000000000
rnna,AUS,1965,1196973.62500000000000000
rnna,AUS,1966,1244982.75000000000000000
rnna,AUS,1967,1293922.37500000000000000
rnna,AUS,1968,1352203.12500000000000000
rnna,AUS,1969,1414031.50000000000000000
rnna,AUS,1970,1473595.62500000000000000
rnna,AUS,1971,1533065.00000000000000000
rnna,AUS,1972,1592975.75000000000000000
rnna,AUS,1973,1655112.25000000000000000
rnna,AUS,1974,1705167.25000000000000000
rnna,AUS,1975,1757197.75000000000000000
rnna,AUS,1976,1811559.75000000000000000
rnna,AUS,1977,1867683.62500000000000000
rnna,AUS,1978,1932241.37500000000000000
rnna,AUS,1979,1995033.12500000000000000
rnna,AUS,1980,2069984.12500000000000000
rnna,AUS,1981,2149184.50000000000000000
rnna,AUS,1982,2207012.75000000000000000
rnna,AUS,1983,2267684.75000000000000000
rnna,AUS,1984,2336902.50000000000000000
rnna,AUS,1985,2409085.75000000000000000
rnna,AUS,1986,2475880.00000000000000000
rnna,AUS,1987,2548968.50000000000000000
rnna,AUS,1988,2633667.25000000000000000
rnna,AUS,1989,2712928.00000000000000000
rnna,AUS,1990,2769505.25000000000000000
rnna,AUS,1991,2816451.25000000000000000
rnna,AUS,1992,2870618.75000000000000000
rnna,AUS,1993,2930325.00000000000000000
rnna,AUS,1994,3003980.75000000000000000
rnna,AUS,1995,3076581.00000000000000000
rnna,AUS,1996,3154457.75000000000000000
rnna,AUS,1997,3242560.25000000000000000
rnna,AUS,1998,3330681.75000000000000000
rnna,AUS,1999,3426859.50000000000000000
rnna,AUS,2000,3497693.75000000000000000
rnna,AUS,2001,3580112.50000000000000000
rnna,AUS,2002,3681222.75000000000000000
rnna,AUS,2003,3793366.00000000000000000
rnna,AUS,2004,3910282.50000000000000000
rnna,AUS,2005,4038025.25000000000000000
rnna,AUS,2006,4167987.25000000000000000
rnna,AUS,2007,4311797.00000000000000000
rnna,AUS,2008,4450216.00000000000000000
rnna,AUS,2009,4585471.50000000000000000
rnna,AUS,2010,4723137.00000000000000000
rnna,AUS,2011,4886940.50000000000000000
rnna,AUS,2012,5051751.50000000000000000
rnna,AUS,2013,5203163.50000000000000000
rnna,AUS,2014,5336625.50000000000000000
rnna,AUS,2015,5454116.00000000000000000
rnna,AUS,2016,5568053.00000000000000000
rnna,AUS,2017,5693317.50000000000000000
rnna,AUS,2018,5809769.00000000000000000
rnna,AUS,2019,5913514.00000000000000000
rnna,AUT,1950,336700.00000000000000000
rnna,AUT,1951,351388.15625000000000000
rnna,AUT,1952,359218.62500000000000000
rnna,AUT,1953,361311.18750000000000000
rnna,AUT,1954,369493.40625000000000000
rnna,AUT,1955,386548.43750000000000000
rnna,AUT,1956,400126.62500000000000000
rnna,AUT,1957,414914.28125000000000000
rnna,AUT,1958,429005.43750000000000000
rnna,AUT,1959,443595.65625000000000000
rnna,AUT,1960,467950.21875000000000000
rnna,AUT,1961,492991.50000000000000000
rnna,AUT,1962,514682.40625000000000000
rnna,AUT,1963,536423.25000000000000000
rnna,AUT,1964,565436.56250000000000000
rnna,AUT,1965,594205.50000000000000000
rnna,AUT,1966,628173.25000000000000000
rnna,AUT,1967,659229.43750000000000000
rnna,AUT,1968,691860.25000000000000000
rnna,AUT,1969,727194.68750000000000000
rnna,AUT,1970,770421.56250000000000000
rnna,AUT,1971,821695.18750000000000000
rnna,AUT,1972,880089.81250000000000000
rnna,AUT,1973,935396.93750000000000000
rnna,AUT,1974,991545.37500000000000000
rnna,AUT,1975,1039952.31250000000000000
rnna,AUT,1976,1089442.62500000000000000
rnna,AUT,1977,1144724.12500000000000000
rnna,AUT,1978,1190328.50000000000000000
rnna,AUT,1979,1239555.25000000000000000
rnna,AUT,1980,1289571.62500000000000000
rnna,AUT,1981,1336712.50000000000000000
rnna,AUT,1982,1372994.62500000000000000
rnna,AUT,1983,1407546.62500000000000000
rnna,AUT,1984,1440378.00000000000000000
rnna,AUT,1985,1477251.25000000000000000
rnna,AUT,1986,1513918.62500000000000000
rnna,AUT,1987,1552960.25000000000000000
rnna,AUT,1988,1597096.12500000000000000
rnna,AUT,1989,1643347.37500000000000000
rnna,AUT,1990,1692775.87500000000000000
rnna,AUT,1991,1748666.62500000000000000
rnna,AUT,1992,1801172.12500000000000000
rnna,AUT,1993,1849420.75000000000000000
rnna,AUT,1994,1901877.50000000000000000
rnna,AUT,1995,1951910.00000000000000000
rnna,AUT,1996,2004958.87500000000000000
rnna,AUT,1997,2055905.87500000000000000
rnna,AUT,1998,2108087.75000000000000000
rnna,AUT,1999,2158021.50000000000000000
rnna,AUT,2000,2211959.75000000000000000
rnna,AUT,2001,2260059.75000000000000000
rnna,AUT,2002,2300148.75000000000000000
rnna,AUT,2003,2342471.75000000000000000
rnna,AUT,2004,2383225.25000000000000000
rnna,AUT,2005,2421749.50000000000000000
rnna,AUT,2006,2459522.25000000000000000
rnna,AUT,2007,2501365.75000000000000000
rnna,AUT,2008,2542745.75000000000000000
rnna,AUT,2009,2571160.25000000000000000
rnna,AUT,2010,2594565.25000000000000000
rnna,AUT,2011,2624820.00000000000000000
rnna,AUT,2012,2654030.25000000000000000
rnna,AUT,2013,2683169.75000000000000000
rnna,AUT,2014,2709583.75000000000000000
rnna,AUT,2015,2737205.00000000000000000
rnna,AUT,2016,2768281.50000000000000000
rnna,AUT,2017,2802257.25000000000000000
rnna,AUT,2018,2838835.75000000000000000
rnna,AUT,2019,2878110.75000000000000000
rnna,AZE,1990,67479.43750000000000000
rnna,AZE,1991,67142.07031250000000000
rnna,AZE,1992,67990.73437500000000000
rnna,AZE,1993,67939.35156250000000000
rnna,AZE,1994,68004.71875000000000000
rnna,AZE,1995,66896.11718750000000000
rnna,AZE,1996,67133.44531250000000000
rnna,AZE,1997,68314.33593750000000000
rnna,AZE,1998,70293.51562500000000000
rnna,AZE,1999,72087.10937500000000000
rnna,AZE,2000,73861.92968750000000000
rnna,AZE,2001,76304.10937500000000000
rnna,AZE,2002,80057.40625000000000000
rnna,AZE,2003,85811.70312500000000000
rnna,AZE,2004,91594.53125000000000000
rnna,AZE,2005,97620.98437500000000000
rnna,AZE,2006,105547.09375000000000000
rnna,AZE,2007,113445.01562500000000000
rnna,AZE,2008,123454.64062500000000000
rnna,AZE,2009,131845.31250000000000000
rnna,AZE,2010,140741.01562500000000000
rnna,AZE,2011,154715.35937500000000000
rnna,AZE,2012,170580.54687500000000000
rnna,AZE,2013,190609.81250000000000000
rnna,AZE,2014,211835.18750000000000000
rnna,AZE,2015,229176.34375000000000000
rnna,AZE,2016,241648.50000000000000000
rnna,AZE,2017,253675.51562500000000000
rnna,AZE,2018,264708.93750000000000000
rnna,AZE,2019,275832.31250000000000000
rnna,BDI,1960,5602.16357421875000000
rnna,BDI,1961,5510.44042968750000000
rnna,BDI,1962,5447.27783203125000000
rnna,BDI,1963,5366.85107421875000000
rnna,BDI,1964,5286.86621093750000000
rnna,BDI,1965,5228.52832031250000000
rnna,BDI,1966,5207.57714843750000000
