Zeilenbeschriftung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeilenbeschriftungen,MAR,ABW,AGO,AIA,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,YEM,ZAF,ZMB,ZWE
1950,20354.11719,,,,,,59449.36719,,,488582.4063,124693.7109,,,388744.4063,,,,,,,,,,,9437.640625,227372.5938,,,,,,578150.5625,440772.625,,,,,23000.15039,,202582.5625,,,7505.134766,,17701.02148,,1584358,,,170092.5781,,,29913.125,5153.701172,364016.1875,,5068.335938,103203.1406,,1680994.5,,1391227.375,,,,,,,,,9962.745117,,3936.305664,,,,,674818.4375,30674.41016,,,6153.789063,48328.51172,976759.625,,,793323.8125,,18253.21094,,,,,,,,,,22444.33984,,,17622.98633,,,,,,309868.4063,,,,,,,,,,2264.870605,,,,,146870.5625,7079.314941,392536.5625,150792.4375,,49347.18359,,29678.14648,2877.630371,23480.60547,90343.91406,,60091.14844,,,,,,,,,,,,904.8016357,,,,,,273909.1875,,,,,,,51438.70313,,,3637.272705,,178764.8906,,,2629.303711,,8159.067383,10577081,,,99894.32031,,,,132955.7031,,
1951,21317.94141,,,,,,65330.94141,,,525233.5,131125.9219,,,396413.0938,,,,,,,,,,,10190.74805,242813.9688,,,,,,608856.5,447765.2188,64809.35547,,,,25556.12891,,210150.3281,,,7723.541016,,18201.73438,,1692528.75,,,172019.25,22515.57227,,31705.08203,5296.581543,378736.2188,,4982.083984,110684.8594,,1706180.375,,1484036.5,,,,,,,246552.5313,,10393.93262,,4242.48877,,,,,705850,33135.92578,,,6367.95459,51961.07422,1012381.938,,,835153,,19445.00781,,,,,,,,,,23537.49805,,,18462.9043,,,,,,329411.1875,,,,,,,,,,2373.844482,,,,,156889.4063,7414.783691,409635.375,156641.4844,,52411.32813,,30721.04492,2985.021729,25584.60938,93489.98438,,62352.65625,3821.03418,,,,,,,,,,,976.9150391,,,,,,287092.5625,,,,,,,52557.75391,,,4030.495605,,183649.1094,34539.85938,,2985.392334,,12186.06543,10911349,,,106222.5391,,,,146294.1563,,
1952,22058.65039,,,,,,69985.5625,,,536686.5625,134161.5469,,,404938.125,,,,,,,,,,,10960.26855,261084.5469,,,,,,636389.125,450832.5938,66226.53906,421053.6875,,,29216.67773,,222521.7188,,,8125.771484,,18806.83594,,1824859.625,,,174097.4688,28683.11914,,33406.39063,5492.467285,392857.8125,,4927.829102,119771.2344,,1763016,,1543488.125,,,,,,,242473.9219,,10593.44434,,4642.444824,,,,,726464.5625,34673.27734,,,6588.912109,54860.99609,1050191.875,,,867884.25,,20757.25586,,,,,,,,,,24827.55273,,,19727.44141,,,,,,354076.75,,,,,,,,,,2453.97876,,,,,169969.9844,8015.132324,425564.3125,163223.6875,,55150.05859,,32342.92383,3110.015381,27933.09961,97719.88281,,65338.97266,4055.602295,,,,,,,,,,,1045.641602,,,,,,297852.4063,,,,,,,54170.33984,,,4383.100586,,192927.9375,36420.39453,,3531.874023,,15438.92969,11271676,,,115833.5,,,,152885.875,,
1953,23105.8418,,,,,,74549.84375,,,557550.4375,134720.875,,,413281.9063,,,,,,,,,,,11220.20508,272078.4375,,,,,,670567.4375,455737.125,68599.17969,449551.125,,,33400.67969,,236846.0625,,,8549.472656,,19599.68359,,1953948,,,178411.6719,28882.99219,,35687.73438,5734.413574,408053.7813,,5035.303711,125848.5234,,1801393.5,,1614384.25,,,,,,,239764.0469,,10875.26563,,5010.334961,,,,,750455.625,36467.39453,,,6862.706543,56721.01172,1094660.875,19032.63672,,896113,,22049.95313,,,,217170.9844,,,,,,25662.27344,,,21488.1875,,,,,,375693.0625,,,,,,,,,,2582.668945,,,,,184230.9375,8686.486328,446696.4063,170476.8438,,57251.10938,,34201.61328,3338.900146,30246.42773,104075.5859,,68988.14844,4367.075195,,,,,,,,,,,1114.067017,,,,,,306390.8438,,,,,,,55656.98828,,,4640.802246,,203820.2344,37454.4375,,4035.114502,,17848.72656,11680725,,,125055.2813,,,,162140.8281,,
1954,23933.35156,,,,,,78962.32031,,,586374.9375,137733,,,424545.9688,,,,,,,,,,,11709.06641,287037.2188,,,,,,693625.3125,464520.5938,69946.17969,481827.375,,,37436.60938,,256982.0781,,,8905.723633,,20978.93359,,2106541,,,183300.6719,28259.8418,,38770.96094,5981.822754,430038.2813,,5263.96875,134639.125,,1858199,,1687838.625,,,,,,,236133,,11138.22852,,5217.398926,,,,,794740.375,37896.46875,,,7209.931641,59063.10938,1145449.5,19688.12695,2095.5,931481.4375,,23606.98633,,,,217572.2031,,,,,,26564.89453,,,22991.58789,,,,,,400969.5313,,,1501.089233,,,,,,,2662.716797,1233.617065,,,,200201.5781,9567.141602,471548.5625,177935.2969,,61456.51563,,36034.84375,3497.3125,31848.98242,110530.3281,,72579.92188,4582.194336,,,,,,,,,,,1171.34436,,,,,,319221.375,,,,,,,57323.52344,,,4898.221191,,215701.125,39294.35938,,4484.202637,,21228.08203,12071339,,,135962.0781,,,,174094.0156,,16075.8584
1955,24069.83008,,,,,,83983.25,,,615937.6875,144769.0938,,,434797.9063,,,,,,,,,,,12719.58984,301169.0625,,,,,,727579.5,479600.7813,71676.51563,510358.9063,,,41531.27734,,276640.375,,,9341.425781,,22503.60547,,2319426,,,186270.1563,27997.73047,,42011.17578,6244.018066,453693.625,,5530.503906,144691.0156,,1921468.625,,1777936.375,,83477.78125,,,,,233668.4219,,11830.65234,,5475.978027,,,,,842314.8125,39986.66016,164405.1875,,7797.84668,62388.87109,1210160,20427.11719,2167.098877,976800.875,,25482.51758,,,,214102.2969,,,,,,27925.01953,,,24295.69336,,,,,,429286.5625,,,1536.724121,,,,,,,2766.334229,1283.710571,87411.8125,,,221380.7031,10408.9082,501194.5625,185556.9063,,65186.07031,,37998.00391,3692.435791,33927.95703,116921.75,,75491.57813,4713.056641,,,,,,,,,,,1229.578247,,,,,,333620.25,,,,,,,59350.1875,,,5307.141113,,229179.9531,40299.65234,,5021.605469,,23896.7832,12509872,,,146011.0938,,,,187188.2031,14297.2041,15743.14746
1956,24035.58008,,,,,,88195.98438,,,637356.75,150143.7813,,,448948.6563,,,,,,,,,,,13564.62402,313178.5,,,,,,780056,500988.8125,73115.97656,544700.3125,,,45722.27734,,296358.4688,,,9841.984375,,24003.61719,,2532036.75,,,191018.2344,28417.82227,,45120.32031,6378.090332,483309.5938,,5735.716797,155005.9219,,1994985.875,,1863947.25,,89578.24219,,,,,233392.3125,,13043.79199,,5752.997559,,,,,901507.3125,41021.125,172156.3125,,8264.222656,65378.84375,1277986.5,21378.26953,2272.740967,1034288.125,,27342.23438,,,,213339.0781,,,,,,29060.47852,,,25634.07813,,,,,,467390.8125,,,1618.59021,,,,,,,2838.780518,1339.726929,88409.97656,,,241732.7344,11164.15137,535232.875,192654,,68541.74219,,39593.62891,3963.354248,36471.99219,123013.625,,79018.59375,4820.150391,,,,,,,,,,,1334.269897,,,,,,347238.6875,,,,,,,60903.39844,,,5712.938965,,243148.7031,42660.42578,,5527.856445,,26207.78125,12944298,,,157058.2656,,,,199511.1719,14749.31445,15537.20215
1957,23638.67383,,,,,,91419.375,,,658734.625,155974.7344,,,461302.3125,,,,,,,,,,,14223.74121,332711.1875,,,,,,824864.5,526168.4375,73817.39063,580562.6875,,,49407.63672,,302227.0625,,,10408.21094,,25337.94531,,2736036.75,,,196696.5313,28520.86133,,47867.32422,6523.972656,509886.7813,,5993.116211,164115.5938,,2076054.625,,1950897,,92983.47656,,,,,233158.4219,,14223.3252,,6059.628906,,,,,947936.125,41438.20703,182127.75,,8741.62207,69063.61719,1347264.25,22718.34375,2376.864502,1107033,,28959.58398,,,,212764.9688,,,,,,29808.03516,,,27379.83789,,,,,,505915.5313,,,1723.20105,,,,,,,2944.330811,1420.246094,89386.41406,,,265174.6875,11839.87891,568184.9375,200235.9531,,72142.97656,,41652.79688,4219.23877,39219.94922,129996.9141,,83842.92188,5153.476074,,,,,,,,,,,1449.629395,,,,,,361036.0625,,,,,,,63449.28125,,,6363.618164,,262081.3281,44248.23828,,5853.350586,,28674.12109,13368356,,,168653.1719,,,,213659.4375,15261.94824,15325.45508
1958,23952.08984,,,,,,96986.04688,,,687579.125,161176.1406,,,468426.1875,,,,,,,,,,,14844.66016,350683.4688,,,,,,860105.4375,539550.5,75943.88281,646697.0625,,,52316.09766,,304814.5,,,10811.06836,,25722.60938,,2934807,,,200854.7656,29466.63867,,50507.49219,6698.206543,540561.625,,6592.522949,172331.2031,,2167793.25,,2023611,,96519.75781,,,,,235254.4375,,15113.22168,,6259.230957,,,,,999612.8125,41684.00781,196307.6406,,9298.399414,73125.70313,1419607.25,23950.17773,2466.704834,1176845,,30187.49805,,,,213434.9375,,,,,,30870.0625,,,29056.83789,,,,,,540259.25,,,1850.486938,,,,,,,3100.358643,1495.867188,90656.90625,,,285273.6875,12499.38281,594464,207815.9844,,75444.73438,,43907.39453,4525.193359,41214.53516,136866,,88360.67188,5459.69043,,,,,,,,,,,1516.483276,,,,,,374392.0313,,,,,,,66170.53125,,,7080.231934,,289148.5,46688.89844,,6176.352051,,30088.0625,13752067,,,179504.5313,,,,226779.625,15373.22559,15144.88477
1959,23683.16797,,,,,,100411.3672,,,718960.0625,166653.3125,,,480001.75,2721.792236,2529.82251,57841.23047,,,,,,,,15252.54492,376789.0313,,,,,,900412.1875,553948.4375,78598.32031,745592.3125,,,54559.99219,,321611.9375,,,11461.31348,,26293.43164,,3175653,,,210236.0469,31522.74023,,53544.38281,6979.872559,559285.875,,6850.935059,182348.1563,,2248481.25,,2108866,,103234.2188,5912.141602,,,,238912.6094,,15838.20508,,6449.791016,,,,,1046861.938,43162.87109,211182.2813,,9945.143555,77585.6875,1502647.5,24982.71289,2626.638184,1264246.375,,31386.59375,,,,211083.0781,,,,,,32147.92188,,,30382.45898,,,,,,574312.625,,,1952.131714,,,,,,,3240.791016,1496.817383,92058.33594,,,310106.5938,13245.33398,626110.5625,214008.6563,,78791.74219,,46679.78906,4886.405762,42543.07422,145397.5469,,93095.15625,5689.705566,,,,,,,,,,,1541.829468,,,,,,388875.125,,,,,,,69999.47656,,,7883.109375,,310122,49179.05078,,6401.166992,,32125.40039,14237032,,,190271.2813,,,,233688.2344,15592.13184,14901.57715
1960,23754.39063,,,,,,107962.9609,,,744405.6875,176051.7344,,5961.86377,493083.3438,3038.913086,2532.529053,56732.06641,,,,,,,,15974.6582,398822.2813,2609.623047,,,655.4342041,5884.207031,935613.625,575924.375,81192.88281,823732.75,2360.618652,12699.33496,55621.58594,2412.675293,342670.6563,2342.705322,1068.141602,11994.89258,,26407.20117,,3471944.25,,,221992.9375,30189.70117,427421.75,56692.00781,7191.47998,582646.5625,,7395.044434,196015,833.4459229,2359593.5,3529.661133,2213328.75,,110673.7656,6154.245605,978.1149902,468.7174377,,244330.2031,,16516.2168,38443.875,6690.506836,,19286.57617,,344190.3125,1121514.875,44175.80469,225774.0625,,10428.40039,82010.375,1601015.375,26185.31641,2882.543945,1391797.5,,32650.29102,,,,208509.8281,,,,,,33274.03125,1556.074097,,31581.95898,,,,12392.01758,,613234.25,,703.0728149,2060.918457,,,,3103.341797,6736.246582,,3540.83667,1569.489868,95610.61719,3680.083496,43356.07031,335412.1563,13931.1123,661012.125,218959.0313,3872.341064,82054.84375,,52180.34375,5187.495605,44250.49219,150886.9219,,100084.75,5992.466309,,,56913.58203,,446.2129211,,,30968.70313,14719.8418,,1675.307495,,,,,,407116,,572.916687,36340.58203,,3403.710205,7088.223145,74384.26563,,,8707.126953,14382.1123,328227.6563,52547.88672,20441.68555,6612.500488,,33385.45313,14712712,,,194938.2188,,,,243923.5313,15894.59766,14725.18066
1961,23826.32422,,,,,,116128.4688,,,760936.625,185864.6563,,5860.956055,510327.0313,3335.514404,2556.690186,56247.35938,,,,,,,,16390.77539,423113.6563,2683.718018,,,663.8342896,6146.944824,970473.1875,608051.875,85708.74219,834142.625,2880.300049,13109.63672,56113.39063,2992.394287,364123.5313,2394.006104,1178.044189,12572.97559,,27019.11328,,3761843.5,,,233904.8438,25229.55078,442648.3438,59837.48047,7535.62207,617556.125,,7973.354004,210045.9844,1048.265259,2471934,3970.589355,2321153.5,,115290.9141,6514.380859,991.8029175,598.9490356,,253719.3281,,16964.68555,40874.05078,6865.529297,,19190.41602,,343927.9375,1205194.25,45800.42188,240088.4063,,10943.49023,87726.49219,1713169.25,27129.11328,3148.871582,1554677,,32909.20313,,,,207266.9844,,,,,,34562.32422,1509.019775,,33111.92578,,,,12239.48438,,645170.25,,785.9515381,2143.786621,,,,3272.101318,8001.102539,,3713.993652,1684.969604,99279.4375,3947.474121,42443.58984,364292.75,14620.24121,697215.1875,226366.7344,3953.762939,86216.35938,,58263.91406,5600.859863,46172.07422,158168.0313,,108607.6563,6308.284668,,,59990.42578,,467.8372192,,,30297.52344,15322.19043,864.6555176,1777.490967,,,,,,426623.5625,,587.6660156,37436.31641,,3703.778564,6949.024414,78611.71094,,,9329.491211,14647.57031,348036,56138.76953,21271.52734,6932.09668,,35059.40234,15205823,,,199219.0625,,,,253661.4063,16091.81934,14536.08984
1962,24375.48828,,,,,,122319.6875,,,788224.25,194055.8281,,5811.216309,528789.25,3615.999512,2599.713867,57066.66016,,,,,,,,17562.82031,448707.6875,2752.30957,,,682.8320313,6426.081055,1013021.188,639280.3125,88507.39844,826975.5,3166.838623,13545.30664,56208.09766,3236.515137,384377.6563,2541.078369,1241.358154,13270.16016,,28420.64648,,4054282.5,,,247596.6719,30287.41016,445302.75,62949.22656,7979.477051,664095.375,,8587.433594,223127.7031,1192.115234,2607006.5,4410.436523,2411722.75,,118856.4219,7052.637695,1024.607056,734.3378906,,261935.8906,,17447.64063,44550.69141,7196.799316,,19246.90234,,343962.6875,1288414.875,47818.78125,258727.5156,,11365.09766,94146.01563,1836715.125,27945.45898,3451.211914,1724161.625,,33210.62109,,,,210339.0469,,,,,,35908.65625,1487.506836,,34713.49219,,,,12030.23535,,687700.3125,,864.0835571,2229.549316,4236.383301,,,3431.324219,9579.050781,,3845.431396,1736.641968,104711.375,4247.117676,42162.61328,391371.8125,15668.36426,735871.6875,232861.7344,4054.614014,89740.73438,,65377.91406,6086.716309,48500.125,165005.5313,,115888.4297,6488.298828,,,63145.63281,,502.1446838,,,29611.10742,15969.90918,852.2036743,1873.502563,,,,,,446013.7188,,609.3497925,39477.98438,,3926.592529,6872.10791,85019.91406,,,10050.02344,15236.30371,368767.2188,59876.94141,21997.39453,7279.899902,,37142.35938,15760120,,,204590.2344,,,,262053.2188,16307.78613,14285.50879
1963,25221.52539,,,,,,126199.75,,,821048.75,201935.8281,,5734.494141,546129.5625,3921.016602,2631.882324,57206.375,,,,,,,,18504.51563,468471.1875,2833.742676,,,709.2526855,6658.722656,1057994.875,668334.875,91630.38281,838191.0625,3633.449951,14002.19824,58694.875,3319.390869,398937.4063,2678.104736,1262.609253,13933.81348,,29519.70117,,4326042.5,,,257979.4063,31482.16992,450132.5,65959.71875,8579.426758,714692,,9219.994141,233477.75,1361.009766,2754424.75,4732.319824,2505909,,124549.2109,7304.956543,1043.919922,855.8295898,,275158.0938,,18329.08789,49887.25,7604.916504,,19318.89844,,340705.4063,1376057.5,50198.98047,279381.4063,,12089.84082,100377.7109,1964864.125,28700.28906,3722.952148,1908800.75,,33747.49219,,,,216544.25,,,,,,37469.35547,1484.426147,,36058.84766,,,,11983.61816,,738260.0625,,950.6495972,2321.926025,4596.574707,,,3599.356445,10332.57031,,4005.417236,1810.491943,110193.5391,4563.539551,42312.72266,421332.8125,16810.83789,772982.625,239188.625,4212.724121,93887.5,,74524.88281,6633.437988,50465.54688,174679.9844,,124861.4531,6712.306641,,,67712.08594,,525.2703247,,,29164.9375,17296.49805,855.4607544,1983.46875,,,,,,465643.375,,635.296875,40748.67969,,4242.126465,6858.458984,93428.21875,,,10544.73438,15988.42969,392947.6563,64720.12109,22663.65234,7791.813477,,37752.39844,16361778,,,209886.7969,,,,275673.6563,16352.96094,14025.49121
1964,25763.42969,,,,,,132449.8125,,,863141.1875,213113.4375,,5654.893555,570719.4375,4164.575195,2667.355469,57981.32813,,,,,,,,19555.12695,491716.625,2907.723877,,,751.7498169,6899.785645,1108540.875,700817.5625,98855.24219,866296.3125,4370.605469,14528.45801,61471.73438,3375.203857,421796.5938,2873.341064,1287.300049,14398.01563,,29953.11914,,4642467,,,273840.625,32845.66406,450439.9375,69023.76563,9221.05957,768951.25,,9795.067383,245000.1094,1555.94751,2922095.25,4993.306152,2653347.25,,131639.9375,7611.478027,1079.561279,979.9310303,,291509.7188,,19491.98438,55723.19922,7980.233398,,19374.45508,,338604.4063,1491483.375,52902.1875,309726.8125,,13100.94824,109145.3359,2072232,29782.04688,4101.990234,2124066.5,,34045.05469,,,,219601.8906,,,,5716.916504,,38832.97266,1493.349731,,37707.05469,,,,11994.17285,,792814.5,,1082.438965,2466.063477,4922.906738,,,3780.674805,10583.91016,,4068.984131,1836.275024,115670.5156,4890.399902,42248.15625,458603.5625,18493.90039,821497.5625,245697.875,4570.018555,99116.00781,,84087.38281,7086.784668,52420.38281,185656,,134186.875,6865.47998,,,71251.97656,,542.3364258,,,28826.13086,18308.30859,865.8657837,2188.397461,,,,,,489226.75,,663.9666138,42353.88281,,4536.302734,7061.114258,101567.6719,,,11009.52441,16863.35156,416716.5313,69894.3125,24185.11523,8599.347656,,40190.36719,17023988,,,219601.2813,,,,292409.0313,16277.08691,13794.09961
1965,26410.78711,,,,,,138598.125,,,896798.4375,222430.6094,,5589.010254,593424.5625,4371.025879,2761.046631,59041.69922,,,,,,,,20358.35742,518771.3438,2995.432861,,,740.9678345,7110.14502,1174878.25,727991.125,104702.6797,914538.9375,5022.887695,15572.61816,64066.24219,3462.334229,435952.9375,3115.181396,1326.756226,15193.40918,,30989.54102,,4970591.5,,,290902.3125,28435.375,450845.1563,71951.16406,9988.566406,830782,,10433.65234,260626.5781,1742.036377,3081999.75,5230.060059,2792216.75,,138000.8438,7993.085449,1136.484741,1079.804443,139.6455231,312465,,20599.11133,62207.33594,8397.976563,,19413.49023,,335844.6875,1602789.625,55996.29688,345339.75,,14188.61523,117312.2109,2158284,30981.59961,4505.40625,2335509.5,,34364.24609,,,,224119.7031,,,,5925.88916,,39847.29297,1515.308472,,38993.32422,,,,11971.39258,,862310,,1169.085815,2592.371582,5612.785156,,,3995.060059,10816.56348,,4201.587891,1970.636597,121508.8203,5287.162109,41884.68359,511760.625,20422.99219,870308.625,254642.2031,4839.225098,105895.3516,,95559.5625,7608.307617,54710.63672,196763.5313,,145206.4375,7260.605469,,,75075.42188,,569.1563721,,,28509.47656,19600.92188,881.1901245,2353.502686,,,,,,515626,,694.2387085,43386.72656,,4706.517578,7357.726563,110519.0078,,,11667.45801,17701.75391,438745.8125,76687.5625,26051.25,9285.701172,,40542.98828,17752794,,,228996.6563,,,,312374.4063,16898.69336,13618.17773
1966,26886.58203,,,,,,144098.4688,,,931355.5625,235490.7813,,5570.945801,618952.4375,4588.283203,2851.427979,60235.875,,,,,,,,21190.49219,548365,3081.101318,,,805.0152588,7313.976074,1245910.5,751526.5,115158.1797,981604.8125,5700.816895,16863.22852,66436.85938,3693.383545,449999.2188,3405.02417,1392.263794,15979.7041,,32052.83008,,5269195,,,306261.5625,32574.77734,447855.4688,75456.85938,10473.43262,899790.8125,,11146.18457,274918.9375,1901.924805,3256884.75,5643.66748,2915983.75,,142035.4531,8467.96582,1202.926025,1179.253174,149.706604,334621.3438,,21393.83008,67077.85156,8888.50293,,19459.20703,,335183.4063,1722657.375,58303.57422,387548.7188,,15370.21973,123866.5859,2251476.75,32341.43555,4879.141113,2571080.25,,35472.62109,,,,237834.7813,,,,6059.327637,,41227.17188,1520.324341,,39762.19531,,,,11955.86133,,928749.4375,,1280.938721,2721.790527,5457.968262,,,4280.568359,11063.17969,,4189.052734,2173.520752,127985.6953,5796.419434,41571.45313,560179.9375,22629.33398,924259.1875,263965.2188,5042.188477,113092.8359,,104937.9688,8372.657227,57873.46484,207552.125,,155909.9219,7704.868164,,,79300.50781,,597.2249146,,,28151.64258,21064.95117,911.2824707,2555.667969,,,,,,538029.8125,,720.7833862,45007.34766,,4931.148926,7539.256348,123295.9688,,,12071.14258,18486.84961,474975.6563,85198.32031,28189.17578,9890.692383,,42085.69141,18531220,,,236032.7813,,,,328539.375,17610.96289,13500.99023
1967,28066.26953,,,,,,149583.0625,,,970226.375,247181.1875,,5564.773926,643156.5,4941.495117,2921.624756,61813.41406,,,,,,,,21823.74219,572879.5,3191.984131,,,900.6830444,7410.99707,1302806.625,778868.8125,121732.0547,1015467,6291.541016,17839.77148,68235.51563,4079.762939,470384.6875,3675.269775,1436.103149,16801.32031,,33358.70703,,5492957.5,,,322113.1875,31950.52734,450973.4063,80289.00781,10840.77246,964376.4375,,12054.84277,287111.125,2064.863525,3435802.75,5849.504883,3055114.5,,142147,8805.999023,1266.144531,1290.947021,160.3725891,353423.3438,,22521.5,70731.14844,9616.094727,,19489.70898,,332017,1836465,60753.19531,432516.7813,,16699.5625,128232.5703,2364906.75,33843.01563,5207.429199,2870775.5,,37008.57422,,,,251662.1094,,,,6198.850586,,42774.42188,1546.478516,,40016.53516,,,,12016.85449,,1000606,,1398.58313,2891.130127,5659.361816,,,4532.352539,11709.77832,,4288.087891,2305.898682,134637.6094,6336.922363,41324.91797,595993.3125,24682.99805,981533,275656.7188,5264.593262,117261.5156,,113682.625,9142.541992,60598.32031,219391.1719,,165940.375,8257.723633,,,85159.60938,,613.0519409,,,27855.62891,23078.45117,920.2046509,2690.705078,,,,,,559841.125,,743.7788696,46405.3125,,5222.804688,7605.701172,136706.6875,,,12185.94238,19243.16602,510417.875,95980.5,30762.1875,10648.9248,,42367.54688,19263748,,,243465.25,,,,350428.6563,18471.51563,13451.7041
1968,29115.28906,,,,,,155984,,,1012568.625,258694.0313,,5592.730469,666524.0625,5327.881348,2999.345459,64692.23047,,,,,,,,22477.7168,606677.625,3366.10083,,,1065.43457,7556.555176,1361350.125,804396.6875,130408.6484,1048063.625,6862.438965,18755.86914,70181.9375,4414.424316,495218.0938,3868.709961,1505.105103,17530.82617,,34646.19141,,5758372,,,339056.7813,32075.16016,458265.7813,84952.58594,11128.85352,1036212.938,,12963.64551,299429.1875,2358.011963,3633398,6063.080566,3209831,,141268.7031,9124.454102,1349.665283,1398.45752,174.3401642,374770.875,,24201.69922,73823.50781,10282.19531,,19593.66602,,332350.6563,1931677.25,64066.15234,492424.5313,,17683.49609,131059.8359,2485635.25,35917.72266,5763.739746,3242335.5,,38997.18359,,,,272451.5938,,,,6344.122559,,44843.96094,1565.026367,,40252.49219,,,,12215.91602,,1096114.75,,1497.571167,3117.889404,6202.726074,,,4853.075684,12776.02832,,4310.914551,2509.271729,141532.8438,6924.017578,41178.58594,624487.5625,26270.625,1046627.438,284650.9375,5498.225586,119636.1094,,120281.1484,10021.30078,61588.34766,230599.4375,,176290.1719,8728.399414,,,91133.17969,,639.3239746,,,27666.50586,25367.01953,927.274353,2733.487061,,,,,,581102.4375,,769.6279907,48487.91016,,5490.961426,7633.746582,151452.3594,,,12452.58887,20027.82617,550072.9375,108780.3359,33591.97656,11417.4707,,43012.88281,20015390,,,255843.9063,,,,368866.9688,19332.89258,13498.58789
1969,30265.26758,,,,,,165282.2656,,,1064786,272342.0625,,5622.847656,694188,5722.765625,3114.099854,67055.6875,,,,,,,,23122.72266,663457.375,3538.676514,,,1139.007202,7706.188477,1428233.375,829765.9375,139539.7969,1091037.375,7599.047852,19481.29492,73534.375,4696.516113,518482.8438,4046.834473,1616.973877,18469.98828,,36513.56641,,6079358.5,,,359942.1875,34114.27344,470862.3438,88579.94531,11642.15137,1122698.625,,13766.61426,313993.9375,2598.137939,3850150,6317.355957,3353767.25,,142163.4531,9400.364258,1448.371338,1529.299072,187.8508453,406064.3438,,25119.22656,76968.07031,10913.98633,,19825.05859,,334461.8438,2035233.875,68657.4375,549441.0625,,18179.08398,137259.9531,2630342,38198.90234,6745.652344,3679402,,41187.875,,,,291994.5938,,,,6502.075195,,47541.81641,1580.360107,,40895.96484,,,,12462.30371,,1167923.25,,1597.070557,3373.057861,6586.623047,,,5252.662109,13553.29395,,4383.48291,2767.262695,147695.3906,7545.314941,40592.14453,659778.4375,28132.36523,1107145.75,290798.5313,5676.906738,124078.1797,,125930.5391,11041.19336,62861.41016,241755.3281,,186317.6094,9240.058594,,,97299.33594,,658.3014526,,,27565.86328,28765.66992,948.6283569,2809.895752,,,,,,605040.6875,,840.8314819,51549.13281,,5838.160645,7763.455566,169455.2813,,,12506.36816,20849.77539,589294.8125,122760.8359,35878.91797,12399.22266,,44410.4375,20760388,,,268256.5,,,,391341.5,19750.57813,13496.97656
