Zeilenbeschriftungen,MAR,ABW,AGO,AIA,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,YEM,ZAF,ZMB,ZWE,CUW,GUY,SXM
1950,0.170743152,,,,,,0.422729522,,,0.085331596,0.102161445,,,0.071657054,,,,,,,,,,,0.084991723,0.117805757,,,,,,0.111011095,0.04651399,,,,,0.088618904,,0.113010734,,,0.150192529,,0.038553737,,0.061501533,,,0.083680056,,,0.029566327,0.87806052,0.07787814,,0.175152391,0.078235015,,0.08630845,,0.072792947,,,,,,,,,0.093804732,,0.088808253,,,,,0.084770344,0.084216036,,,0.088509463,0.061634362,0.069986701,,,0.079920106,,0.068205342,,,,,,,,,,0.095438063,,,0.086515151,,,,,,0.04583196,,,,,,,,,,0.069984265,,,,,0.087926842,0.061197199,0.063115373,0.078063853,,0.085494429,,0.13704823,0.131216303,0.078997843,0.159052968,,0.085900567,,,,,,,,,,,,0.130943924,,,,,,0.108098902,,,,,,,0.068482444,,,0.102988929,,0.049418624,,,0.214682281,,0.518430471,0.118270002,,,0.106231719,,,,0.065419674,,,,,
1951,0.182515949,,,,,,0.366893023,,,0.093416288,0.115010649,,,0.090486713,,,,,,,,,,,0.090467393,0.133821443,,,,,,0.128140882,0.047531124,0.241782561,,,,0.111152187,,0.095029406,,,0.142418191,,0.038987879,,0.067748033,,,0.094992816,0.125260442,,0.028799361,0.972878158,0.08060348,,0.181145042,0.086527333,,0.108538859,,0.084445357,,,,,,,0.07289432,,0.099294998,,0.09126769,,,,,0.083309285,0.086880028,,,0.0900359,0.075274408,0.074145965,,,0.086277418,,0.078120939,,,,,,,,,,0.099704005,,,0.094977945,,,,,,0.05260748,,,,,,,,,,0.075014263,,,,,0.093960643,0.067902759,0.065886058,0.093545228,,0.093183264,,0.140513808,0.139398858,0.073716387,0.164216325,,0.088756956,0.260353476,,,,,,,,,,,0.144824743,,,,,,0.12456461,,,,,,,0.072550505,,,0.118833654,,0.053764042,0.109045088,,0.241617978,,0.566068769,0.12635377,,,0.123635821,,,,0.060355783,,,,,
1952,0.211570874,,,,,,0.366508096,,,0.096165553,0.122788168,,,0.093723625,,,,,,,,,,,0.091792136,0.137820929,,,,,,0.141678557,0.048058264,0.247853503,0.069007464,,,0.107505791,,0.09288577,,,0.126692176,,0.041948959,,0.068823881,,,0.099805072,0.132493258,,0.028045159,0.891251028,0.078342341,,0.191790491,0.087643467,,0.120964557,,0.087474152,,,,,,,0.074171543,,0.098864049,,0.091777883,,,,,0.077579826,0.089272834,,,0.101637997,0.094788715,0.073537588,,,0.094901986,,0.089033641,,,,,,,,,,0.110971957,,,0.076558225,,,,,,0.055898875,,,,,,,,,,0.081805885,,,,,0.10144072,0.066517659,0.051396094,0.095502146,,0.099758245,,0.133292481,0.137191936,0.088685572,0.158562616,,0.086619325,0.294839531,,,,,,,,,,,0.142757758,,,,,,0.137996972,,,,,,,0.087612554,,,0.126436517,,0.055659685,0.117163531,,0.246879756,,0.612325907,0.124662898,,,0.124514751,,,,0.08707799,,,,,
1953,0.23486641,,,,,,0.370191425,,,0.092706822,0.120889477,,,0.087386169,,,,,,,,,,,0.087584026,0.16478619,,,,,,0.139654487,0.047968183,0.32647416,0.077847518,,,0.087839536,,0.088299684,,,0.138540238,,0.038848996,,0.06758406,,,0.096284367,0.138147622,,0.03118515,0.846941113,0.080537319,,0.137789786,0.088662766,,0.116115995,,0.089269638,,,,,,,0.049317688,,0.098197185,,0.095319636,,,,,0.078802325,0.091796204,,,0.111821443,0.099982783,0.074347839,0.065068863,,0.099741764,,0.090192951,,,,0.117396027,,,,,,0.106478527,,,0.092333257,,,,,,0.056030266,,,,,,,,,,0.081341617,,,,,0.103305049,0.069900692,0.052724101,0.088944532,,0.09893436,,0.126461089,0.137114853,0.079133265,0.154763609,,0.088318028,0.213180408,,,,,,,,,,,0.150610521,,,,,,0.136132985,,,,,,,0.105770878,,,0.130111694,,0.056074437,0.084291108,,0.281617314,,0.738676906,0.1249457,,,0.125603482,,,,0.078642435,,,,,
1954,0.23228918,,,,,,0.381629139,,,0.095942535,0.115121014,,,0.087265737,,,,,,,,,,,0.091783561,0.146505699,,,,,,0.143580511,0.04851336,0.311521858,0.093325444,,,0.094650082,,0.094805986,,,0.155930266,,0.04319872,,0.068451516,,,0.096397556,0.141688392,,0.03092997,0.890394688,0.09117499,,0.140790924,0.092388064,,0.113894932,,0.089851283,,,,,,,0.054085191,,0.100205861,,0.100412771,,,,,0.071088314,0.089926891,,,0.112914719,0.107469492,0.074067108,0.069492646,0.151699573,0.096893042,,0.087415107,,,,0.144600227,,,,,,0.094685398,,,0.096342385,,,,,,0.047981627,,,0.155949995,,,,,,,0.082585424,0.130174771,,,,0.106244192,0.07073947,0.065703958,0.097871296,,0.101294942,,0.123558462,0.129524678,0.079084396,0.138451904,,0.085038304,0.243286982,,,,,,,,,,,0.153647527,,,,,,0.131309286,,,,,,,0.088978656,,,0.134617478,,0.06304387,0.100585945,,0.271659315,,0.610339999,0.126188368,,,0.112845995,,,,0.070749037,,0.119157091,,,
1955,0.228779972,,,,,,0.372377604,,,0.101371899,0.116433479,,,0.090924062,,,,,,,,,,,0.096686348,0.116852485,,,,,,0.144887507,0.050947163,0.31125617,0.085025005,,,0.095532782,,0.101043254,,,0.13654612,,0.050863162,,0.070327282,,,0.100241125,0.139660195,,0.03202156,1.004184842,0.095929511,,0.167078823,0.096234523,,0.119797669,,0.096094914,,0.035570573,,,,,0.059658978,,0.102124743,,0.103982888,,,,,0.073676057,0.095127523,0.154105395,,0.115143731,0.113766037,0.076893494,0.085546829,0.104802057,0.097503819,,0.093979381,,,,0.087886356,,,,,,0.097608335,,,0.11002171,,,,,,0.049258765,,,0.171812445,,,,,,,0.074195199,0.140964761,0.085153513,,,0.120966978,0.050900795,0.064680859,0.099265762,,0.104770564,,0.114242561,0.134062707,0.087176867,0.137143448,,0.089473456,0.229716271,,,,,,,,,,,0.158689484,,,,,,0.137721583,,,,,,,0.100364432,,,0.134097308,,0.071191758,0.119421624,,0.281175941,,0.486645073,0.131194726,,,0.122158699,,,,0.069306053,0.126030684,0.127055511,,,
1956,0.22726354,,,,,,0.39677608,,,0.103522241,0.117370419,,,0.093534857,,,,,,,,,,,0.099870533,0.12211629,,,,,,0.152011693,0.051162835,0.271890879,0.090681709,,,0.099592894,,0.112828679,,,0.135047987,,0.057003658,,0.071734808,,,0.103055865,0.150147825,,0.030441521,1.065127373,0.105245084,,0.15767315,0.10084933,,0.120865941,,0.099117182,,0.037374947,,,,,0.061838444,,0.105621085,,0.10334301,,,,,0.078208089,0.097531274,0.160184816,,0.139403835,0.11613255,0.076973155,0.125863031,0.330608726,0.106013134,,0.094670802,,,,0.096863605,,,,,,0.098701924,,,0.098315917,,,,,,0.052001078,,,0.197652817,,,,,,,0.086517796,0.144917205,0.085333921,,,0.13179642,0.050026614,0.067940705,0.107252546,,0.106141433,,0.101811208,0.136527538,0.093766004,0.151962698,,0.087176882,0.177148312,,,,,,,,,,,0.160857573,,,,,,0.142801568,,,,,,,0.102357559,,,0.135657445,,0.073889807,0.084032699,,0.296586186,,0.483031899,0.137261808,,,0.127527282,,,,0.069855087,0.144250095,0.128234059,,,
1957,0.242214933,,,,,,0.428064644,,,0.104857475,0.121587299,,,0.098042555,,,,,,,,,,,0.10122557,0.124037646,,,,,,0.157198682,0.053083792,0.241020814,0.091956802,,,0.106134422,,0.10615889,,,0.133892983,,0.05856001,,0.074015237,,,0.104221545,0.14619112,,0.031106114,1.077136993,0.112087287,,0.161026821,0.09519726,,0.127470896,,0.10040047,,0.037210904,,,,,0.060773354,,0.107557923,,0.103321992,,,,,0.078982927,0.102446176,0.159050822,,0.150547668,0.120766059,0.079226993,0.135012999,0.236794323,0.114855804,,0.096598648,,,,0.130743608,,,,,,0.119702719,,,0.105716877,,,,,,0.054426063,,,0.177224934,,,,,,,0.087732948,0.148857296,0.082458705,,,0.14189586,0.049906664,0.072974421,0.10820543,,0.107909761,,0.107198089,0.136894763,0.117041402,0.154011428,,0.085522994,0.165751949,,,,,,,,,,,0.156326473,,,,,,0.146829814,,,,,,,0.095437035,,,0.135540366,,0.069303967,0.095071964,,0.291217834,,0.648545682,0.139769346,,,0.134262487,,,,0.066976465,0.141196921,0.131578922,,,
1958,0.234499261,,,,,,0.431156456,,,0.104504183,0.118687868,,,0.100313544,,,,,,,,,,,0.093314238,0.125055894,,,,,,0.152553514,0.054458451,0.231427014,0.124785259,,,0.088357754,,0.078792654,,,0.133189961,,0.05780169,,0.075479902,,,0.104947969,0.150708035,,0.031071143,1.085242271,0.115537547,,0.166092247,0.082424194,,0.121292651,,0.102223217,,0.036766876,,,,,0.059055582,,0.109719262,,0.111834556,,,,,0.09427841,0.102930486,0.115673214,,0.148537591,0.12370225,0.077915624,0.123100407,0.247667342,0.102582812,,0.09981519,,,,0.130129829,,,,,,0.101250082,,,0.106824718,,,,,,0.057409216,,,0.180974305,,,,,,,0.101136297,0.147737131,0.084672488,,,0.140185446,0.049384169,0.065773644,0.107212737,,0.109139808,,0.103273228,0.137690768,0.097801529,0.153828725,,0.084221721,0.141316429,,,,,,,,,,,0.158178806,,,,,,0.146261141,,,,,,,0.088147625,,,0.140833631,,0.065955848,0.101169601,,0.282737464,,0.359015286,0.138427734,,,0.134785861,,,,0.070230328,0.125747368,0.135806099,,,
1959,0.196606725,,,,,,0.411492139,,,0.10595993,0.122826807,,,0.097956903,0.212241977,0.193319306,0.07406643,,,,,,,,0.081165239,0.106579311,,,,,,0.155582964,0.054032777,0.248440057,0.163472056,,,0.087886617,,0.084231213,,,0.131096706,,0.057317927,,0.075503245,,,0.10270521,0.16330415,,0.029843822,0.835140049,0.098777674,,0.171811759,0.082401484,,0.103440925,,0.100077167,,0.041819103,0.093287311,,,,0.060064431,,0.096279278,,0.111321926,,,,,0.092757873,0.10354241,0.080883421,,0.162798375,0.1230857,0.076569527,0.13145791,0.19765231,0.105141342,,0.10159339,,,,0.153547049,,,,,,0.104375973,,,0.112942994,,,,,,0.058883864,,,0.179921657,,,,,,,0.107226588,0.138937607,0.074022688,,,0.132880002,0.048692968,0.066044159,0.108070321,,0.108200178,,0.109892495,0.135937974,0.091376096,0.155219972,,0.085932359,0.133580372,,,,,,,,,,,0.157170221,,,,,,0.144541636,,,,,,,0.083747216,,,0.148323894,,0.09956757,0.069849394,,0.294280499,,0.369449764,0.13864252,,,0.093649358,,,,0.078108966,0.136386022,0.13183853,,,
1960,0.206898749,,,,,,0.397345454,,,0.112944186,0.126444042,,0.087326929,0.100617416,0.220668495,0.207891867,0.079783089,,,,,,,,0.08506947,0.071721978,0.113913476,,,0.055735979,0.066147909,0.155583888,0.058087885,0.238713101,0.178179607,0.152550966,0.077126175,0.098990925,0.321641743,0.088665605,0.026014883,0.112158164,0.135368377,,0.051731423,,0.078865431,,,0.105970562,0.147354722,0.030423241,0.031275351,1.124674201,0.078105509,,0.169238999,0.086857982,0.097778305,0.105801627,0.201324657,0.105854958,,0.045073867,0.095126778,0.180006817,0.238098949,0.131625518,0.062875398,,0.105055384,0.089773841,0.113380499,,0.051896136,,0.071819037,0.068602242,0.107420489,0.084875502,,0.094138809,0.130291119,0.07952892,0.127002686,0.196870983,0.112823576,,0.103535995,,,,0.12890327,,,,,,0.106684238,0.082067445,,0.091837548,,,,0.092784494,,0.07118775,,0.115110576,0.187342629,,,,0.423543602,0.067593403,,0.106184669,0.118882887,0.079767071,0.090814076,0.029049315,0.14267084,0.045151841,0.076081149,0.118992977,0.253644407,0.120283596,,0.108722016,0.143173561,0.104144551,0.172216788,,0.090353496,0.144316554,,,0.294809341,,0.195909083,,,0.073956765,0.095507324,,0.142537534,,,,,,0.153312713,,0.045117877,0.061216522,,0.044927727,0.042614475,0.090189002,,,0.161196157,0.141957268,0.06518358,0.072058573,0.110429652,0.320839316,,0.629658282,0.141747132,,,0.13803418,,,,0.076112583,0.16180025,0.137076125,,,
1961,0.215888888,,,,,,0.474232793,,,0.109354042,0.140409544,,0.109352022,0.107600279,0.232232004,0.185466379,0.088563979,,,,,,,,0.088702738,0.074615568,0.123813763,,,0.058718085,0.070269249,0.148670956,0.064806916,0.219508871,0.118816741,0.164630949,0.094360061,0.117566764,0.342499882,0.095824994,0.027480518,0.117835209,0.137604922,,0.056080017,,0.091446958,,,0.113330469,0.141777158,0.032344155,0.033929668,1.172717571,0.084827989,,0.181074768,0.092947021,0.100350522,0.113861315,0.211777627,0.111581124,,0.049645327,0.101218492,0.193134323,0.246586904,0.142914623,0.072097816,,0.110264041,0.094460607,0.121926911,,0.058114614,,0.069074616,0.074747138,0.113280274,0.082056493,,0.089182869,0.148133695,0.084963486,0.146171272,0.210012421,0.12620379,,0.12869662,,,,0.07522212,,,,,,0.112806089,0.080596179,,0.097545967,,,,0.096908957,,0.074065,,0.125907212,0.189892054,,,,0.445386648,0.070684634,,0.112623677,0.121979073,0.088251121,0.095907167,0.031453554,0.144289419,0.046213217,0.082893543,0.126349717,0.290564775,0.121671483,,0.113857076,0.15338552,0.116575025,0.187304273,,0.095793843,0.16090931,,,0.312143952,,0.218988255,,,0.078985617,0.099340752,0.715411544,0.146871492,,,,,,0.16592294,,0.047319543,0.0583768,,0.049866915,0.044245116,0.096040465,,,0.169050872,0.142586067,0.037134312,0.069759145,0.113873132,0.276030451,,0.801595092,0.148125052,,,0.150647968,,,,0.080313303,0.17320928,0.144094363,,,
1962,0.221025154,,,,,,0.42092675,,,0.11726933,0.146704808,,0.107919239,0.113366723,0.246069595,0.185253143,0.091267258,,,,,,,,0.083380774,0.087512724,0.115640193,,,0.059428036,0.075147472,0.146886706,0.06991218,0.241480812,0.081388369,0.173761323,0.104441553,0.120824829,0.361788303,0.102970466,0.028720379,0.133554161,0.12802802,,0.059780594,,0.100183189,,,0.121886462,0.14212285,0.034707885,0.035203595,1.033393264,0.091572784,,0.179225579,0.099760056,0.102520667,0.123190716,0.216188282,0.115428425,,0.04815137,0.103109062,0.20827128,0.262047857,0.15722613,0.088419124,,0.115532301,0.099429354,0.12592721,,0.05957618,,0.044085432,0.078573577,0.121921286,0.083443597,,0.108052172,0.11408677,0.090811126,0.157621279,0.205344439,0.125400826,,0.149356902,,,,0.091539636,,,,,,0.115622938,0.085383691,,0.117780685,,,,0.105703868,,0.076867744,,0.132907689,0.199587166,0.329610497,,,0.46519202,0.073351607,,0.117512941,0.12866874,0.092238471,0.098763175,0.032266267,0.153315395,0.046992131,0.08404772,0.133110657,0.291893601,0.12377888,,0.116584048,0.155944899,0.128283918,0.114715956,,0.099091746,0.17779474,,,0.322122067,,0.206329167,,,0.08342693,0.092522845,0.725493848,0.149479061,,,,,,0.177436993,,0.048762005,0.058193654,,0.051314432,0.046981417,0.101055294,,,0.178379849,0.155397162,0.039778117,0.07132607,0.114310704,0.296980679,,0.831138432,0.152397096,,,0.156173408,,,,0.086660206,0.174480051,0.163888142,,,
1963,0.219024003,,,,,,0.413886666,,,0.119701289,0.150512576,,0.111995459,0.118841708,0.251217604,0.203322023,0.102136135,,,,,,,,0.094398268,0.108733751,0.128218591,,,0.060407177,0.074758328,0.148192719,0.073608413,0.130300358,0.100091152,0.176833183,0.086078294,0.171141848,0.357918888,0.099561803,0.029195601,0.130977079,0.128470898,,0.060107179,,0.10235633,,,0.12564908,0.152333826,0.033448927,0.037075158,0.967925191,0.096727081,,0.184755906,0.102570787,0.098856494,0.127951562,0.218009725,0.119113684,,0.04817421,0.1018067,0.2088539,0.256875455,0.173625663,0.085013926,,0.113614447,0.10349787,0.122897409,,0.06066164,,0.084885664,0.082899153,0.122676149,0.080836177,,0.108667724,0.116341643,0.096387625,0.153574407,0.210474625,0.124868445,,0.117563754,,,,0.085810266,,,,,,0.110035129,0.084865086,,0.118908443,,,,0.108458921,,0.081250772,,0.134967238,0.203878075,0.349121779,,,0.461778343,0.074124902,,0.12261764,0.132121533,0.089510798,0.099604957,0.031402692,0.153650016,0.047254417,0.085633822,0.140358269,0.297285557,0.124046206,,0.115463443,0.152676567,0.128956109,0.116323866,,0.09903463,0.153256252,,,0.317551672,,0.232166678,,,0.083641864,0.103111781,0.68637085,0.14928478,,,,,,0.182638869,,0.049128097,0.058176018,,0.054258559,0.049201015,0.099146597,,,0.183227509,0.158226654,0.041708883,0.068561822,0.115784645,0.308262795,,0.740175843,0.151104644,,,0.156764597,,,,0.089520775,0.183734283,0.14014864,,,
1964,0.217973441,,,,,,0.424155205,,,0.126811206,0.150658414,,0.117813542,0.124780081,0.247112155,0.224529669,0.099612951,,,,,,,,0.095623612,0.088623881,0.128564611,,,0.062461041,0.077196009,0.153354466,0.076800033,0.151422396,0.117063634,0.181565449,0.08894375,0.165068686,0.381306916,0.10706386,0.030538177,0.131011531,0.13058944,,0.053247895,,0.105904184,,,0.127739146,0.152770698,0.034194987,0.038445849,1.005432487,0.100592837,,0.195498273,0.107069455,0.104004711,0.131964624,0.222225368,0.120931566,,0.047294293,0.103569955,0.197661087,0.255488068,0.211181879,0.097789787,,0.117601663,0.114034824,0.124595836,,0.065950803,,0.114094704,0.08618211,0.132257387,0.087831371,,0.115784675,0.12114007,0.103287227,0.155672058,0.205417782,0.128495231,,0.151264384,,,,0.076058164,,,,0.105589911,,0.110059313,0.085864007,,0.13273558,,,,0.109466061,,0.082007162,,0.153784305,0.192878142,0.309738755,,,0.469593227,0.075079754,,0.140258789,0.14618957,0.091805443,0.102196194,0.031780213,0.166477263,0.045963861,0.096245997,0.13882874,0.142094284,0.127712443,,0.133961976,0.15508616,0.135875165,0.120541424,,0.09875565,0.198423252,,,0.317379087,,0.26807937,,,0.084776796,0.095330141,0.689406633,0.151283845,,,,,,0.18836078,,0.050547186,0.054058854,,0.058345005,0.048887972,0.098093502,,,0.184714988,0.149494022,0.043151386,0.070013061,0.120738879,0.239681289,,0.917435348,0.151453912,,,0.126124039,,,,0.08995866,0.189676389,0.149186566,,,
1965,0.21885702,,,,,,0.474044293,,,0.130926356,0.160681322,,0.069549799,0.130239218,0.254366249,0.143895686,0.094004609,,,,,,,,0.125837579,0.089334458,0.113524333,,,0.223867178,0.080214746,0.161356837,0.079029225,0.170711532,0.129830971,0.187947556,0.097483106,0.152155772,0.40614149,0.107529208,0.032014418,0.133535251,0.13036719,,0.05938413,,0.110785455,,,0.133923128,0.150610372,0.036721345,0.039989948,1.017259479,0.106758207,,0.204393953,0.112740852,0.105309129,0.137283936,0.240095243,0.125011906,,0.053812023,0.106792353,0.175033286,0.261459529,0.213419929,0.103043556,,0.122260414,0.115869947,0.128223315,,0.069797494,,0.062819913,0.091513492,0.139805391,0.088196866,,0.124934174,0.127857983,0.105487667,0.153073668,0.207666233,0.127199322,,0.155330285,,,,0.071711019,,,,0.130877674,,0.108545229,0.089291073,,0.13460359,,,,0.116341442,,0.085443109,,0.150654987,0.200640172,0.345993549,,,0.480505496,0.076705128,,0.150391772,0.151039556,0.09040302,0.103825226,0.032913644,0.150308371,0.046817798,0.09755519,0.145224124,0.176581696,0.133801773,,0.136089593,0.155476525,0.143248037,0.124171868,,0.100127637,0.179018095,,,0.319176078,,0.287906736,,,0.0857272,0.101369813,0.769355595,0.150115669,,,,,,0.198184326,,0.052593432,0.055898793,,0.061533093,0.049712136,0.099681787,,,0.188335434,0.158066511,0.045240466,0.069467448,0.122338466,0.264328122,,0.858501136,0.154295862,,,0.128781274,,,,0.093180224,0.178874508,0.151069269,,,
1966,0.219451785,,,,,,0.460011154,,,0.139509395,0.165812165,,0.069300972,0.135395318,0.256567955,0.135453597,0.077589631,,,,,,,,0.142114833,0.103608869,0.14206171,,,0.105456978,0.081829026,0.169465929,0.081971005,0.163346544,0.147496238,0.191467151,0.090199694,0.077341862,0.399186999,0.106235519,0.032915976,0.130447298,0.132044703,,0.059770714,,0.111976184,,,0.139959335,0.155834898,0.035977613,0.046478469,1.038372397,0.111280993,,0.206688613,0.116789676,0.111435145,0.140913025,0.222619817,0.130083546,,0.055955369,0.107905328,0.19941245,0.284063667,0.223614275,0.104296885,,0.117968559,0.108118869,0.134535044,,0.067727797,,0.026302082,0.080945566,0.13717331,0.090582237,,0.139797539,0.107992522,0.107003823,0.168591872,0.206669956,0.133038461,,0.157483101,,,,0.075009882,,,,0.132106408,,0.11253076,0.093610853,,0.143153474,,,,0.160044476,,0.084734291,,0.158215478,0.20330514,0.500949562,,,0.495261639,0.080116205,,0.150444523,0.155203015,0.090714477,0.106808804,0.035290521,0.156779006,0.04906581,0.100004524,0.149513632,0.192603126,0.128011063,,0.137209624,0.158937588,0.148659065,0.129395932,,0.103477925,0.180853114,,,0.320977628,,0.225773886,,,0.116506308,0.094480067,0.817503154,0.148305357,,,,,,0.210052475,,0.053701796,0.055860076,,0.065706387,0.048789334,0.106297784,,,0.188328817,0.153805554,0.048071831,0.06955298,0.128506929,0.288603067,,0.947537124,0.157990366,,,0.147472233,,,,0.097082011,0.233882636,0.145954475,,,
1967,0.22198692,,,,,,0.488426954,,,0.143145218,0.168017685,,0.06925486,0.142363265,0.26080057,0.15293014,0.092683211,,,,,,,,0.133905545,0.107118785,0.1386538,,,0.104441851,0.104637854,0.175699309,0.084901109,0.166180775,0.118391909,0.196455464,0.115289651,0.152944058,0.326090038,0.099434935,0.033551816,0.136222616,0.137242138,,0.065204203,,0.111652888,,,0.14472872,0.153601885,0.0369481,0.050183199,1.044393539,0.116716728,,0.199829996,0.115367055,0.112298779,0.145610288,0.289038837,0.131321549,,0.054174241,0.113386139,0.239346683,0.270108134,0.230077282,0.104836166,,0.123553917,0.103248723,0.139431924,,0.069424644,,0.079642899,0.074544646,0.136047482,0.092819102,,0.141530082,0.099163078,0.110676371,0.170175374,0.215592369,0.14290224,,0.171206102,,,,0.08381816,,,,0.137603909,,0.119030692,0.086291201,,0.130182341,,,,0.166595384,,0.093044274,,0.184082255,0.205990642,0.473320663,,,0.510276318,0.082962699,,0.167774096,0.154353186,0.091738008,0.109971762,0.033970863,0.151569024,0.049106877,0.102024205,0.146775231,0.164471507,0.139467672,,0.158671185,0.163209379,0.151127428,0.134668186,,0.117026828,0.170562595,,,0.330064833,,0.273462266,,,0.172957346,0.091242932,0.941708684,0.160460323,,,,,,0.219924003,,0.054704655,0.062670805,,0.068880625,0.050987575,0.105521768,,,0.198897004,0.159823462,0.052583024,0.070428655,0.135718688,0.304703891,,0.888408661,0.163788512,,,0.149073958,,,,0.099914208,0.240450367,0.148401335,,,
1968,0.323882848,,,,,,0.506397903,,,0.150042355,0.170951664,,0.072196849,0.145502627,0.267812997,0.153300688,0.094307236,,,,,,,,0.128072903,0.111697078,0.12505655,,,0.091798,0.083969876,0.178536803,0.086559899,0.150694743,0.122009046,0.204721645,0.12410488,0.1374612,0.346187919,0.101797,0.033770718,0.136983171,0.144335762,,0.059919372,,0.116509996,,,0.139879897,0.159563005,0.041521594,0.053691436,1.035576701,0.108095609,,0.205418631,0.105843164,0.105128929,0.14821139,0.41058898,0.11888101,,0.054062288,0.115804814,0.202104747,0.278934032,0.215395734,0.110793427,,0.124886826,0.095038809,0.142574817,,0.061768558,,0.075832076,0.076108553,0.128329948,0.095288165,,0.127647832,0.179660231,0.113236539,0.155512512,0.181528732,0.146206692,,0.13349779,,,,0.092042856,,,,0.108818062,,0.104613334,0.099786714,,0.141787738,,,,0.164213881,,0.085756272,,0.222202897,0.181448683,0.407269031,,,0.523155272,0.083210446,,0.147425145,0.124742337,0.091957331,0.111511596,0.034440983,0.15704374,0.050515722,0.103558585,0.146761209,0.160846353,0.131018177,,0.165016547,0.16478695,0.149581879,0.142834097,,0.118780121,0.182336092,,,0.336294591,,0.27674222,,,0.153476208,0.092359185,0.776982486,0.166953146,,,,,,0.225196123,,0.049441677,0.062724762,,0.069273271,0.052150007,0.108539209,,,0.193505943,0.160398066,0.054673627,0.071931735,0.133987874,0.303283989,,0.740781367,0.170455158,,,0.149743423,,,,0.10617803,0.269953132,0.154608503,,,
1969,0.221175134,,,,,,0.534700453,,,0.156693846,0.171918735,,0.07537251,0.150997922,0.262525588,0.152468264,0.101473272,,,,,,,,0.136803001,0.103227764,0.139918745,,,0.220653743,0.080595054,0.18455337,0.088640064,0.153217107,0.122489534,0.197091386,0.108917259,0.132963553,0.349125564,0.103392407,0.033155046,0.140884846,0.152150884,,0.064098313,,0.124825217,,,0.14840655,0.160206839,0.042791083,0.05985016,1.07852006,0.113927372,,0.189521492,0.10998594,0.114142045,0.149343312,0.405179918,0.123528756,,0.058276236,0.121851191,0.184201717,0.281283021,0.183607861,0.115953602,,0.130164877,0.104715109,0.151443794,,0.067616954,,0.10426598,0.080759056,0.141136169,0.101747513,,0.108173683,0.159369573,0.118909411,0.156503752,0.164227411,0.148782983,,0.13464959,,,,0.12170247,,,,0.094256341,,0.111825399,0.100918457,,0.147934109,,,,0.162970066,,0.103601612,,0.217472374,0.188803032,0.395608723,,,0.52564013,0.077357851,,0.144705996,0.124919511,0.091385894,0.112200096,0.034202386,0.17037867,0.050123993,0.133157164,0.159091398,0.174307555,0.127873138,,0.174098745,0.165863007,0.155339867,0.148551866,,0.121567793,0.182879493,,,0.337084353,,0.271281064,,,0.162641779,0.109027565,0.761109948,0.17450045,,,,,,0.228178278,,0.050493438,0.064647317,,0.067780063,0.054731,0.103855491,,,0.214302793,0.164516941,0.057012592,0.073786393,0.13645497,0.303761452,,0.78402555,0.177680761,,,0.156467825,,,,0.108447328,0.253572732,0.161414608,,,
