VariableCode,RegionCode,YearCode,AggValue
pl_n,AUS,1971,0.142201155
pl_n,AUS,1972,0.160498902
pl_n,AUS,1973,0.222503498
pl_n,AUS,1974,0.269570708
pl_n,AUS,1975,0.296070635
pl_n,AUS,1976,0.310843825
pl_n,AUS,1977,0.309347063
pl_n,AUS,1978,0.341655254
pl_n,AUS,1979,0.367370695
pl_n,AUS,1980,0.417402625
pl_n,AUS,1981,0.472937822
pl_n,AUS,1982,0.463086724
pl_n,AUS,1983,0.441249102
pl_n,AUS,1984,0.458917111
pl_n,AUS,1985,0.405859888
pl_n,AUS,1986,0.425972968
pl_n,AUS,1987,0.469527662
pl_n,AUS,1988,0.559858143
pl_n,AUS,1989,0.601869345
pl_n,AUS,1990,0.596201837
pl_n,AUS,1991,0.569350779
pl_n,AUS,1992,0.525587142
pl_n,AUS,1993,0.476026803
pl_n,AUS,1994,0.500198305
pl_n,AUS,1995,0.504488587
pl_n,AUS,1996,0.532833517
pl_n,AUS,1997,0.523188233
pl_n,AUS,1998,0.461109757
pl_n,AUS,1999,0.49097091
pl_n,AUS,2000,0.485287815
pl_n,AUS,2001,0.469615847
pl_n,AUS,2002,0.531085551
pl_n,AUS,2003,0.661913872
pl_n,AUS,2004,0.785729825
pl_n,AUS,2005,0.839255035
pl_n,AUS,2006,0.867530882
pl_n,AUS,2007,1.016362071
pl_n,AUS,2008,1.069631577
pl_n,AUS,2009,1.016272187
pl_n,AUS,2010,1.245702147
pl_n,AUS,2011,1.427174568
pl_n,AUS,2012,1.34508431
pl_n,AUS,2013,1.196696162
pl_n,AUS,2014,1.073269725
pl_n,AUS,2015,0.961646974
pl_n,AUS,2016,0.963805795
pl_n,AUS,2017,1.098933101
pl_n,AUS,2018,1.104118109
pl_n,AUS,2019,1.043481112
pl_n,AUT,1950,0.076449439
pl_n,AUT,1951,0.088440754
pl_n,AUT,1952,0.095735505
pl_n,AUT,1953,0.093688495
pl_n,AUT,1954,0.088357888
pl_n,AUT,1955,0.087901972
pl_n,AUT,1956,0.08986523
pl_n,AUT,1957,0.093776643
pl_n,AUT,1958,0.092395052
pl_n,AUT,1959,0.096662112
pl_n,AUT,1960,0.097542226
pl_n,AUT,1961,0.103666902
pl_n,AUT,1962,0.105630882
pl_n,AUT,1963,0.110420361
pl_n,AUT,1964,0.109924711
pl_n,AUT,1965,0.120661542
pl_n,AUT,1966,0.124868967
pl_n,AUT,1967,0.125064105
pl_n,AUT,1968,0.125808433
pl_n,AUT,1969,0.127894938
pl_n,AUT,1970,0.137349173
pl_n,AUT,1971,0.151177764
pl_n,AUT,1972,0.185185149
pl_n,AUT,1973,0.230019122
pl_n,AUT,1974,0.267496377
pl_n,AUT,1975,0.302381396
pl_n,AUT,1976,0.312543631
pl_n,AUT,1977,0.360787809
pl_n,AUT,1978,0.440052032
pl_n,AUT,1979,0.503951609
pl_n,AUT,1980,0.563242018
pl_n,AUT,1981,0.47753036
pl_n,AUT,1982,0.446712077
pl_n,AUT,1983,0.406386793
pl_n,AUT,1984,0.347880572
pl_n,AUT,1985,0.326345682
pl_n,AUT,1986,0.443945199
pl_n,AUT,1987,0.535504758
pl_n,AUT,1988,0.53973788
pl_n,AUT,1989,0.506039917
pl_n,AUT,1990,0.586931884
pl_n,AUT,1991,0.570579708
pl_n,AUT,1992,0.612353265
pl_n,AUT,1993,0.577998936
pl_n,AUT,1994,0.594825387
pl_n,AUT,1995,0.68634671
pl_n,AUT,1996,0.667923033
pl_n,AUT,1997,0.609769285
pl_n,AUT,1998,0.630622923
pl_n,AUT,1999,0.635431468
pl_n,AUT,2000,0.582220018
pl_n,AUT,2001,0.604572356
pl_n,AUT,2002,0.676644266
pl_n,AUT,2003,0.824744105
pl_n,AUT,2004,0.919781864
pl_n,AUT,2005,0.940907836
pl_n,AUT,2006,0.908267736
pl_n,AUT,2007,0.989659965
pl_n,AUT,2008,1.032109499
pl_n,AUT,2009,0.920434356
pl_n,AUT,2010,0.856327355
pl_n,AUT,2011,0.884597898
pl_n,AUT,2012,0.755292952
pl_n,AUT,2013,0.780684054
pl_n,AUT,2014,0.771558046
pl_n,AUT,2015,0.63395232
pl_n,AUT,2016,0.62354666
pl_n,AUT,2017,0.660436869
pl_n,AUT,2018,0.710263968
pl_n,AUT,2019,0.689651549
pl_n,AZE,1990,0.182033047
pl_n,AZE,1991,0.189356625
pl_n,AZE,1992,0.193694845
pl_n,AZE,1993,0.197460502
pl_n,AZE,1994,0.201139852
pl_n,AZE,1995,0.205068722
pl_n,AZE,1996,0.208705708
pl_n,AZE,1997,0.246034652
pl_n,AZE,1998,0.216060147
pl_n,AZE,1999,0.184164941
pl_n,AZE,2000,0.170651793
pl_n,AZE,2001,0.154365256
pl_n,AZE,2002,0.195757866
pl_n,AZE,2003,0.267351598
pl_n,AZE,2004,0.334649175
pl_n,AZE,2005,0.342992008
pl_n,AZE,2006,0.338731825
pl_n,AZE,2007,0.417493582
pl_n,AZE,2008,0.51174289
pl_n,AZE,2009,0.560437441
pl_n,AZE,2010,0.65270716
pl_n,AZE,2011,0.687582493
pl_n,AZE,2012,0.686441541
pl_n,AZE,2013,0.737982512
pl_n,AZE,2014,0.584554493
pl_n,AZE,2015,0.525588989
pl_n,AZE,2016,0.386433512
pl_n,AZE,2017,0.372451603
pl_n,AZE,2018,0.382006675
pl_n,AZE,2019,0.354582101
pl_n,BDI,1960,0.072939448
pl_n,BDI,1961,0.087584682
pl_n,BDI,1962,0.084181257
pl_n,BDI,1963,0.088023849
pl_n,BDI,1964,0.092946775
pl_n,BDI,1965,0.054692041
pl_n,BDI,1966,0.054316256
pl_n,BDI,1967,0.053718962
pl_n,BDI,1968,0.055898346
pl_n,BDI,1969,0.058830928
pl_n,BDI,1970,0.059914399
pl_n,BDI,1971,0.043933436
pl_n,BDI,1972,0.144408226
pl_n,BDI,1973,0.09472733
pl_n,BDI,1974,0.072377279
pl_n,BDI,1975,0.173712447
pl_n,BDI,1976,0.121941008
pl_n,BDI,1977,0.124894157
pl_n,BDI,1978,0.151864558
pl_n,BDI,1979,0.198516473
pl_n,BDI,1980,0.216397747
pl_n,BDI,1981,0.193144292
pl_n,BDI,1982,0.268266946
pl_n,BDI,1983,0.258310676
pl_n,BDI,1984,0.191972882
pl_n,BDI,1985,0.207234979
pl_n,BDI,1986,0.199186191
pl_n,BDI,1987,0.207564875
pl_n,BDI,1988,0.34440735
pl_n,BDI,1989,0.275676817
pl_n,BDI,1990,0.600700676
pl_n,BDI,1991,0.6687783
pl_n,BDI,1992,0.631624043
pl_n,BDI,1993,0.348499566
pl_n,BDI,1994,0.382985711
pl_n,BDI,1995,0.415245175
pl_n,BDI,1996,0.346434385
pl_n,BDI,1997,0.206586599
pl_n,BDI,1998,0.160980657
pl_n,BDI,1999,0.083852388
pl_n,BDI,2000,0.16250667
pl_n,BDI,2001,0.125331745
pl_n,BDI,2002,0.147276327
pl_n,BDI,2003,0.084854975
pl_n,BDI,2004,0.078469038
pl_n,BDI,2005,0.246134058
pl_n,BDI,2006,0.266416609
pl_n,BDI,2007,0.255938739
pl_n,BDI,2008,0.256906062
pl_n,BDI,2009,0.275313377
pl_n,BDI,2010,0.288321763
pl_n,BDI,2011,0.303699762
pl_n,BDI,2012,0.338500053
pl_n,BDI,2013,0.340785891
pl_n,BDI,2014,0.365515649
pl_n,BDI,2015,0.369762748
pl_n,BDI,2016,0.362912714
pl_n,BDI,2017,0.382642835
pl_n,BDI,2018,0.36615622
pl_n,BDI,2019,0.354543835
pl_n,BEL,1950,0.047010437
pl_n,BEL,1951,0.06162744
pl_n,BEL,1952,0.064790405
pl_n,BEL,1953,0.060018733
pl_n,BEL,1954,0.059329875
pl_n,BEL,1955,0.061069887
pl_n,BEL,1956,0.06377583
pl_n,BEL,1957,0.067475021
pl_n,BEL,1958,0.069660723
pl_n,BEL,1959,0.068732969
pl_n,BEL,1960,0.069496132
pl_n,BEL,1961,0.071372502
pl_n,BEL,1962,0.073594324
pl_n,BEL,1963,0.078095205
pl_n,BEL,1964,0.082518384
pl_n,BEL,1965,0.086137556
pl_n,BEL,1966,0.089911319
pl_n,BEL,1967,0.093962736
pl_n,BEL,1968,0.096177019
pl_n,BEL,1969,0.100935638
pl_n,BEL,1970,0.108972706
pl_n,BEL,1971,0.123178087
pl_n,BEL,1972,0.144354403
pl_n,BEL,1973,0.178889737
pl_n,BEL,1974,0.209743917
pl_n,BEL,1975,0.25525862
pl_n,BEL,1976,0.277817667
pl_n,BEL,1977,0.320798606
pl_n,BEL,1978,0.400575608
pl_n,BEL,1979,0.459485978
pl_n,BEL,1980,0.419084489
pl_n,BEL,1981,0.363820702
pl_n,BEL,1982,0.320486963
pl_n,BEL,1983,0.307560295
pl_n,BEL,1984,0.29633072
pl_n,BEL,1985,0.306680799
pl_n,BEL,1986,0.417478532
pl_n,BEL,1987,0.517742276
pl_n,BEL,1988,0.526302099
pl_n,BEL,1989,0.507369578
pl_n,BEL,1990,0.60165143
pl_n,BEL,1991,0.572516263
pl_n,BEL,1992,0.608789563
pl_n,BEL,1993,0.567120671
pl_n,BEL,1994,0.597720921
pl_n,BEL,1995,0.676279724
pl_n,BEL,1996,0.659423947
pl_n,BEL,1997,0.599895477
pl_n,BEL,1998,0.617857456
pl_n,BEL,1999,0.610518098
pl_n,BEL,2000,0.556212485
pl_n,BEL,2001,0.558076382
pl_n,BEL,2002,0.621455789
pl_n,BEL,2003,0.750965059
pl_n,BEL,2004,0.830725729
pl_n,BEL,2005,0.828994811
pl_n,BEL,2006,0.79900986
pl_n,BEL,2007,0.847082675
pl_n,BEL,2008,0.8725034
pl_n,BEL,2009,0.767092109
pl_n,BEL,2010,0.679336607
pl_n,BEL,2011,0.731155574
pl_n,BEL,2012,0.632700264
pl_n,BEL,2013,0.658870876
pl_n,BEL,2014,0.679130375
pl_n,BEL,2015,0.563827813
pl_n,BEL,2016,0.556530714
pl_n,BEL,2017,0.595322371
pl_n,BEL,2018,0.645638168
pl_n,BEL,2019,0.62665242
pl_n,BEN,1959,0.073800184
pl_n,BEN,1960,0.075250342
pl_n,BEN,1961,0.075898059
pl_n,BEN,1962,0.078444079
pl_n,BEN,1963,0.080737315
pl_n,BEN,1964,0.079760812
pl_n,BEN,1965,0.081872046
pl_n,BEN,1966,0.082458414
pl_n,BEN,1967,0.082896389
pl_n,BEN,1968,0.084816605
pl_n,BEN,1969,0.083742909
pl_n,BEN,1970,0.082615323
pl_n,BEN,1971,0.080801152
pl_n,BEN,1972,0.095392361
pl_n,BEN,1973,0.115222134
pl_n,BEN,1974,0.14227961
pl_n,BEN,1975,0.185288399
pl_n,BEN,1976,0.201465994
pl_n,BEN,1977,0.210904241
pl_n,BEN,1978,0.258900434
pl_n,BEN,1979,0.292832404
pl_n,BEN,1980,0.342810601
pl_n,BEN,1981,0.305468261
pl_n,BEN,1982,0.267532408
pl_n,BEN,1983,0.249267459
pl_n,BEN,1984,0.229136094
pl_n,BEN,1985,0.349973291
pl_n,BEN,1986,0.367046863
pl_n,BEN,1987,0.353074014
pl_n,BEN,1988,0.433479339
pl_n,BEN,1989,0.322443932
pl_n,BEN,1990,0.321732908
pl_n,BEN,1991,0.271919817
pl_n,BEN,1992,0.262984484
pl_n,BEN,1993,0.222578779
pl_n,BEN,1994,0.257402956
pl_n,BEN,1995,0.297844976
pl_n,BEN,1996,0.283909291
pl_n,BEN,1997,0.262500077
pl_n,BEN,1998,0.271430463
pl_n,BEN,1999,0.264386922
pl_n,BEN,2000,0.234394714
pl_n,BEN,2001,0.212923303
pl_n,BEN,2002,0.220265761
pl_n,BEN,2003,0.265607148
pl_n,BEN,2004,0.286846429
pl_n,BEN,2005,0.302935213
pl_n,BEN,2006,0.306257635
pl_n,BEN,2007,0.33694908
pl_n,BEN,2008,0.360882223
pl_n,BEN,2009,0.341069132
pl_n,BEN,2010,0.323355049
pl_n,BEN,2011,0.362714052
pl_n,BEN,2012,0.358571798
pl_n,BEN,2013,0.376924843
pl_n,BEN,2014,0.37966302
pl_n,BEN,2015,0.322939366
pl_n,BEN,2016,0.324970871
pl_n,BEN,2017,0.34689793
pl_n,BEN,2018,0.371673375
pl_n,BEN,2019,0.330675572
pl_n,BFA,1959,0.206458405
pl_n,BFA,1960,0.217346504
pl_n,BFA,1961,0.185792729
pl_n,BFA,1962,0.18088527
pl_n,BFA,1963,0.200137571
pl_n,BFA,1964,0.221875012
pl_n,BFA,1965,0.141605437
pl_n,BFA,1966,0.132837132
pl_n,BFA,1967,0.148326352
pl_n,BFA,1968,0.148200154
pl_n,BFA,1969,0.148393989
pl_n,BFA,1970,0.145410031
pl_n,BFA,1971,0.159319356
