Summe von AggValue,Spaltenbeschriftungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeilenbeschriftungen,MAR,ABW,AGO,AIA,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,YEM,ZAF,ZMB,ZWE
1950,103238.4141,,,,,,360603.2813,,,639991.25,336700,,,715409.0625,,,,,,,,,,,23013.08984,608566.8125,,,,,,741700.5,691651.125,,,,,15847.06641,,139202.5469,,,10709.31738,,26312.84375,,1918304.625,,,251101.6406,,,89545.01563,20683.13086,760853.75,,14550.21582,101628.7578,,2593791.5,,2162772.25,,,,,,,,,31656.78125,,12098.35059,,,,,708064.125,86886.46094,,,8340.249023,64826.32031,1924604,,,972361.8125,,36042.36719,,,,,,,,,,22566.83398,,,38008.05078,,,,,,507315.2813,,,,,,,,,,6075.012695,,,,,127434.8594,7974.641113,561767.8125,230437.75,,66947.82031,,57304.5625,6651.747559,58433.23047,96520.92188,,200970.0938,,,,,,,,,,,,11723.76855,,,,,,571212.5,,,,,,,126286.6016,,,2878.112305,,160244.5313,,,2315.116211,,15928.18262,10576814,,,19891.72461,,,,226313.0781,,
1951,107651.2266,,,,,,395939.875,,,690113.5625,351388.1563,,,731287,,,,,,,,,,,24886.80664,654280.3125,,,,,,777442.5,702278.5,111276.7031,,,,17532.35742,,147452.9375,,,11038.49316,,27141.20508,,2051990.875,,,254378.6875,99915.19531,,95709.13281,21313.38867,796258.5,,14387.82324,109726.5547,,2655761.25,,2307417.25,,,,,,,464479.1563,,33231.97656,,13031.52441,,,,,745595.1875,93275.24219,,,8616.249023,69927.96094,2001609.125,,,1025208.188,,38633.09375,,,,,,,,,,23848.29883,,,39920.82422,,,,,,542138.8125,,,,,,,,,,6359.091797,,,,,137054.8281,8395.049805,588476.9375,238632.8906,,70915.03125,,59948.03125,6895.197754,64774.41016,101220.7109,,208849.1875,8632.483398,,,,,,,,,,,12532.3418,,,,,,594947.625,,,,,,,129514.6094,,,3147.589355,,164829,39292.33594,,2634.628906,,24063.45703,10912329,,,21162.5,,,,249237.4375,,
1952,111537.0469,,,,,,422138.8125,,,704562.375,359218.625,,,746504.25,,,,,,,,,,,26624.24609,705851.5625,,,,,,811696.75,707798.25,113452.6484,391298.4688,,,19832.28711,,156117.3438,,,11583.43066,,28045.35156,,2209629.75,,,257754.0469,101684.4531,,100465.1563,22105.7793,824298.25,,14319.76953,118960.7891,,2715599.25,,2397405.5,,,,,,,454424.6563,,34124.82422,,14230.27344,,,,,767845.875,97440.05469,,,8932.703125,73797.52344,2075137.75,,,1064209,,41197.04688,,,,,,,,,,25151.20898,,,42768.13281,,,,,,580736.375,,,,,,,,,,6582.751465,,,,,149197.5,9072.043945,610409.9375,247351.6875,,74368.44531,,63409.06641,7151.505859,71562.00781,105446.1953,,218197.375,9157.571289,,,,,,,,,,,13332.68262,,,,,,613882,,,,,,,133164.4531,,,3404.842529,,173202.0625,40623.22266,,3121.796875,,30520.08984,11273329,,,23063.61719,,,,260086.5781,,
1953,116580.1953,,,,,,450224.4063,,,733107.375,361311.1875,,,762698.25,,,,,,,,,,,27232.72656,737951.4375,,,,,,854122.25,713657.1875,117865.3438,420299.2188,,,22558.67188,,166643.4219,,,12178.30078,,29278.57813,,2367170.5,,,264377.3438,102205.6641,,107852.0938,23122.32813,854186.125,,14673.13965,125378.4609,,2775168,,2506864.25,,,,,,,448592.4375,,35232.72266,,15345.75488,,,,,798549.5,102252.3047,,,9344.765625,76451.5625,2167394.75,40652.18359,,1099584.875,,43852.39844,,,,200739.4219,,,,,,26054.81055,,,46420.17578,,,,,,617018.6875,,,,,,,,,,6928.367188,,,,,162253.2344,9858.576172,641546.375,257547.2656,,77048.90625,,67673.03906,7642.748535,78409.98438,111715.4531,,230241.4844,9867.370117,,,,,,,,,,,14116.17871,,,,,,630821.8125,,,,,,,136937.3594,,,3599.266113,,182921.5,42658.21875,,3572.249023,,35223.82031,11682797,,,24902.54883,,,,275773.9063,,
1954,120804.7969,,,,,,475599.7813,,,771454.3125,369493.4063,,,783743.375,,,,,,,,,,,28382.09375,780612.4375,,,,,,884597.5625,726833,120007.4531,452992.875,,,25148.64258,,180466.3594,,,12673.57031,,31372.58789,,2552261.25,,,271738.125,102510.1172,,117939.1016,24166.03906,899272.3125,,15344.76367,134408.8125,,2855737.5,,2620023.5,,,,,,,440649.8438,,36268.60156,,15999.23047,,,,,850036,106170.5078,,,9818.305664,79671.99219,2268664.75,42062.30859,4589.846191,1143398.75,,46980.08203,,,,198661.0938,,,,,,27025.7793,,,49514.73047,,,,,,658888.3125,,,1689.189453,,,,,,,7152.647461,1001.205505,,,,176580.1094,10880.12598,677658.25,268053.5938,,82362.57031,,71862.77344,7981.777832,83171.52344,118685.7344,,241873.7188,10361.71875,,,,,,,,,,,14800.33301,,,,,,654388.25,,,,,,,141069.1094,,,3799.139893,,193519.2656,44798.76953,,3976.819336,,41899.10547,12073595,,,27072.08789,,,,296225.375,,53174.08594
1955,121995.0391,,,,,,505330.3125,,,810403.5,386548.4375,,,803018.3125,,,,,,,,,,,30830.24414,820627.0625,,,,,,928225.5625,747444.8125,123960.6875,481566.9375,,,27864.23047,,194795.9531,,,13280.70605,,33691.02344,,2808869.25,,,276585.6875,103712.2813,,128485.0781,25233.83203,950117.6875,,16119.74609,144646,,2950121,,2756356.5,,72845.41406,,,,,435803.6875,,38613.15234,,16789.82227,,,,,910847.4375,111568.0781,236563.9375,,10598.10449,84202.46875,2398625.75,43670.00781,4753.858887,1199048,,50829.26172,,,,197240.2344,,,,,,28481.63086,,,52249.33594,,,,,,706601.4375,,,1731.223877,,,,,,,7428.939453,1045.975342,72406.23438,,,195391.5313,11874.98145,721008.125,278909.9063,,87113.96875,,76304.50781,8405.126953,89039.17188,125826.25,,251551.6406,10669.94922,,,,,,,,,,,15470.56055,,,,,,680584.5625,,,,,,,146198.5781,,,4090.412109,,205248.3125,46328.12109,,4450.791016,,46992.29297,12512252,,,29065.12891,,,,318479.875,133760.75,52278.91406
1956,122338.0391,,,,,,530530.9375,,,838407.6875,400126.625,,,828550.5,,,,,,,,,,,32834.53125,854691.625,,,,,,990494.25,774207.125,128204.6328,515698.8125,,,30578.06641,,208450.875,,,13969.34766,,35957.14063,,3062833.25,,,283528.1875,105246.5938,,138411.2031,25783.13086,1007519.688,,16715.77734,155020.125,,3061268.25,,2887763.5,,77936.86719,,,,,434393.1563,,42471.09375,,17624.2793,,,,,982528.6875,114324.0625,248048.7969,,11235.54199,88130.76563,2533390,45666.15234,4984.56543,1267903,,54610.71094,,,,195586.7031,,,,,,29691.27734,,,55113.95703,,,,,,770106.5625,,,1822.16687,,,,,,,7624.387207,1094.452881,73013.14844,,,212930.6406,12746.64746,770031.5625,288910.25,,91247.94531,,79909.98438,8974.212891,96413.88281,132268.9063,,262945.625,10914.33301,,,,,,,,,,,16679.38281,,,,,,706131.3125,,,,,,,149962.7813,,,4388.553223,,217377.2188,48387.55859,,4897.551758,,51048.53125,12946795,,,31228.90234,,,,339374.8438,138033.5469,51689.27734
1957,121134.1406,,,,,,559220,,,867267.4375,414914.2813,,,852394.6875,,,,,,,,,,,34554.92188,911217.1875,,,,,,1046541.5,802370.3125,132022.2344,552719.375,,,33094.69141,,219491.375,,,14774.06543,,37992.92969,,3313108.5,,,292237.3125,106974.6406,,147621.0781,26421.29297,1067313.625,,17468.48633,164539.6406,,3189814.5,,3022975.25,,80815.8125,,,,,435075.3438,,46488.50781,,18573.02734,,,,,1041876.938,115483.8594,263778.75,,11898.74707,93097.33594,2678227,48583.83594,5226.148438,1357632.375,,58068.51953,,,,196965.25,,,,,,30599.31445,,,58728.14844,,,,,,837257.875,,,1939.526978,,,,,,,7882.19043,1168.014526,74008.54688,,,233730.375,13581.38477,819502.625,298933.25,,95841.36719,,84893.48438,9539.610352,104745.7266,140426.9531,,279380.25,11685.84668,,,,,,,,,,,18000.11523,,,,,,731604.25,,,,,,,156783.4063,,,4848.192871,,233713.75,50310.17578,,5187.162109,,55389.80469,13370985,,,33535.23438,,,,363768.5,143395.9844,51175.50781
1958,123050.0938,,,,,,591008.125,,,905469.3125,429005.4375,,,866390,,,,,,,,,,,36052.73828,963159.4375,,,,,,1094171.625,817642.8125,135830.4063,619747.1875,,,35001.4375,,226571.1719,,,15349.24707,,38579.44922,,3556768.25,,,298865.2813,108879.9531,,155895.0156,27166.39648,1134248.625,,19137.92578,173028.3906,,3332971.75,,3138801.5,,83909.77344,,,,,438519.5313,,49533.75391,,19219.43359,,,,,1099296.5,116416.7109,285158.625,,12701.46777,98437.79688,2824836.5,51238.99219,5431.544434,1443924.375,,60520.91797,,,,197325.2188,,,,,,31752.43555,,,62139.00391,,,,,,894146.1875,,,2079.889648,,,,,,,8238.25,1233.812866,74938.39063,,,251263,14356.0791,857964.875,309185.5938,,100133.2422,,90083.85156,10199.0752,110626.7109,148127.1406,,294310.0313,12394.77148,,,,,,,,,,,18843.14844,,,,,,757497.25,,,,,,,163675.2656,,,5367.813965,,257229.1406,52811.28516,,5480.394043,,56919.10938,13754814,,,35738.69141,,,,386617.0938,144616.2344,50717.32813
1959,122403.2813,,,,,,616087.125,,,947253.1875,443595.6563,,,887441.4375,7526.521484,2497.679199,123808.6172,,,,,,,,36959.12109,1033868.625,,,,,,1147582.875,841324.1875,139050.5938,719133.8125,,,36422.85156,,234500.0938,,,16253.1123,,39429.72266,,3847527,,,312319.0938,109475.5781,,165109.0469,28310.47266,1171583,,19911.89844,182978.7188,,3465297.75,,3272734,,89617.0625,2820.938232,,,,444000.1875,,52028.89844,,19814.14453,,,,,1155373.875,120507.1172,306723,,13535.57422,104352.9063,2989312.25,53412.44922,5778.314941,1551703.75,,62780.99609,,,,195871.75,,,,,,33052.17969,,,65038.15234,,,,,,948703.125,,,2193.914063,,,,,,,8571.438477,1230.443115,75765.5,,,272587.0938,15203.13574,903112.0625,317803.0625,,104443.1953,,96230.67969,10963.31445,114279.3203,157262.1719,,309538.2813,12902.72949,,,,,,,,,,,19164.55469,,,,,,786654,,,,,,,172947.9063,,,5952.209473,,275472.0938,56244.55469,,5680.679688,,60006.58203,14239896,,,37910.77734,,,,398652.2813,146578.3594,50008.76953
1960,123239.7031,,,,,,664212.9375,,,989916.75,467950.2188,,5602.163574,912627.4375,8398.787109,2494.797607,122373.4063,,,,,,,,38618.68359,1095861.25,7811.37793,,,1523.394653,18634.28906,1198070,875999.5625,144687.8438,799645.625,9644.15625,21290.73438,37045.13281,6912.420898,246020.4375,2102.59082,1179.749512,17047.2832,,39895.28516,,4206044,,,329005.7813,109440.4063,334485.4375,175535.5313,29356.37891,1219720.625,,21437.62109,196042.375,1779.088989,3638361.5,10923.43457,3447929.5,,96470.71094,2933.449219,904.6408691,455.867157,,452221.5938,,54115.82813,142342.75,20544.17773,,17185.13477,,762376.75,1252231.125,123774.375,327682.625,,14292.28223,110454.3125,3190284,55878.36328,6323.779785,1707237.5,,65164.33594,,,,194873.2813,,,,,,34268.22656,2081.902344,,68226.60156,,,,42678.23828,,1012671.563,,980.8217163,2321.3396,,,,3923.201416,8795.106445,,9313.851563,1295.103027,78577.28906,4649.169434,67792.50781,293340.1563,15932.28223,955169.0625,326370.4375,9043.65625,109075.7734,,108706.2031,11594.7793,120074.8125,164200.9688,,331912.25,13599.52832,,,108473.4141,,852.881958,,,52088.33203,33458.76953,,20847.6543,,,,,,824137.8125,,730.8029785,39815.4375,,3192.935547,12165.46484,183645.4375,,,6561.044922,37026.17969,292438.9688,60581.12109,16586.28516,5883.160645,,63662.72656,14711919,,,38897.15625,,,,417389.9688,148891.9219,49384.76172
1961,123784.0156,,,,,,714515.5625,,,1020954.063,492991.5,,5510.44043,945409.4375,9217.209961,2518.111572,121767.9609,,,,,,,,39705.20313,1164805.5,8047.381836,,,1542.034302,19581.43555,1246690,920592.75,151511.6563,809718.125,11463.44336,21940.81641,37429.53906,8533.664063,259385.6406,2148.5625,1304.060669,17913.31836,,40975.71094,,4558495.5,,,346121.4375,108249.5469,347937.7188,185975.0469,30821.44531,1296630.25,,23053.1875,210277.2813,2226.517822,3812752.25,12364.66992,3622415.25,,100498.3516,3111.182129,918.8435669,579.5250244,,469115.875,,55678.48438,151294.5,21095.81836,,17031.43359,,765323.1875,1342272.625,128247.8672,351135.2813,,14991.78906,118100.1875,3419661,57931.67188,6909.839355,1906432,,65797.63281,,,,195530.7188,,,,,,35748.68359,2026.186768,,71978.95313,,,,42284.70313,,1078266.75,,1054.514404,2421.719238,,,,4177.251953,10511.71875,,9771.651367,1397.487549,81844.22656,4987.930176,66381.07813,317918.4375,16755.39844,1009822.063,337331.5938,9269.955078,114403.7656,,122799.6797,12484.6709,126027.3047,173111.625,,359841.3438,14323.67383,,,114609.4297,,900.9161377,,,51055.99609,34720.22656,4994.027832,22072.72266,,,,,,861607.4375,,750.5543213,41092.52734,,3500.974121,11944.67676,194478,,,7024.142578,37851.29688,309569.125,65134.23828,17317.64844,6170.187012,,67443.39063,15205274,,,39811.70313,,,,434759.9688,151019.2344,48832.05078
1962,126214.8672,,,,,,752595.375,,,1061094.75,514682.4063,,5447.277832,979162.25,9975.420898,2555.046387,123742.625,,,,,,,,42445.35938,1235679.75,8275.577148,,,1583.855957,20539.75,1302543,965074.5,157448.375,800808.3125,12516.36914,22642.26172,37403.09766,9229.696289,270663.3125,2274.318115,1378.707397,18916.2832,,43137.14844,,4910171,,,365640.6875,109080.4219,349565,195019.7031,32642.01758,1398660,,24792.19727,223120.4219,2530.27124,4006590.5,13761.54688,3770085,,103659.3125,3369.611816,948.5008545,706.4584961,,483355.7188,,57272.92578,164933.8125,22074.37695,,16961.58984,,764462.1875,1444465.5,133836.0156,378553.125,,15553.11523,126602.2031,3662203.25,59655.57813,7564.238281,2115536.75,,66244.10156,,,,195990.4219,,,,,,37052.30469,1998.743652,,75866.5625,,,,41776.41797,,1140093.25,,1135.89917,2520.251221,3377.422119,,,4412.05127,12633.95215,,10149.49121,1437.063965,86189.57031,5365.814453,65762.48438,340188.1563,17935.4375,1065242.25,347372.5313,9530.22168,118931.1406,,138886.3438,13504.14258,132737.8125,181447.1094,,383244,14728.06934,,,120730.2109,,972.9365234,,,49946.97266,36107.70313,4988.615234,23268.28711,,,,,,899011.4375,,777.8685913,43354.89063,,3733.689209,11812.79102,210179.5156,,,7567.551758,39414.10156,327902.7813,69635.5625,17963.49023,6478.606445,,70016.07813,15759578,,,40937.08984,,,,449232.4688,152774.8125,48031.07031
1963,129670.2734,,,,,,774720.5625,,,1102491.375,536423.25,,5366.851074,1011013.125,10799.94824,2583.961426,124205.1641,,,,,,,,44708.02344,1290811.625,8530.414063,,,1640.54126,21341.85352,1360152.75,1008587.688,165184.375,810641.9375,14265.17773,23393.4082,39009.63672,9478.636719,280882.4688,2392.352295,1408.403198,19886.50781,,44923.77344,,5237583.5,,,380850.9063,111261.3828,353449.5938,204159.3125,35085.96875,1508939.5,,26590.67969,233533.7813,2885.534912,4212689.5,14775.74023,3922392.25,,108546.4609,3485.557861,966.3422852,820.6517334,,507000.2813,,60038.31641,184750.3438,23273.94922,,16930.7168,,756324.5,1556235.125,140366.7188,408455.9688,,16473.24609,135133.6875,3915070.75,61267.33594,8160.120605,2346088.25,,67285.20313,,,,204282.9063,,,,,,38680.75391,1990.515869,,79335.34375,,,,41686.55078,,1217935.875,,1234.1875,2625.415527,3729.056396,,,4659.707031,13647.82227,,10553.20605,1495.82019,90770.4375,5767.553711,65949.625,365098.375,19249.9668,1119012.25,356800.875,9913.587891,124228.1172,,159971.0781,14660.28125,138512.2344,192377.9531,,410756.7813,15234.83789,,,129647.3359,,1021.280518,,,49231.64844,38855.86328,5056.782227,24626.81641,,,,,,937250.9375,,811.3517456,44812.96484,,4056.88916,11786.26172,231204.2031,,,7961.677734,41342.78906,349138.3125,75288.36719,18553.87109,6937.10791,,71626.63281,16361409,,,42038.74609,,,,472531.7813,153131.9531,47209.04688
1964,132280.2188,,,,,,812756.625,,,1152809,565436.5625,,5286.866211,1056853,11461.49609,2616.368896,125965.2813,,,,,,,,47193.75,1355199.375,8767.02832,,,1732.491577,22202.52344,1426171.5,1056733.125,175228.0313,838339.375,16944.03125,24263.11133,40777.21875,9656.430664,293661.875,2561.438721,1441.510376,20567.54883,,45455.47266,,5621086,,,403685.5313,114394.1953,353482.7813,213928.8438,37743.20313,1624396.625,,28268.24414,245218.2656,3304.759766,4451621,15588.99902,4161112,,115136.0938,3630.006104,999.2577515,936.5604248,,535166.25,,63667.46094,206654.1875,24405.59766,,16884.87305,,751605.5625,1681859.75,147923.9219,453232.8438,,17748.38477,146020.5625,4125273.5,63550.26172,8985.112305,2616576.5,,67782.5,,,,208317.5313,,,,10397.28223,,40064.09375,1995.880981,,83149,,,,41759.18359,,1317221.125,,1390.605469,2775.300781,4059.231445,,,4922.705566,13978.93945,,10721.42578,1514.830322,95322.4375,6189.332031,65773.33594,395370.4063,21170.05078,1189915.125,366943.6563,10740.74609,130958.7578,,182346.0313,15614.00781,144509.2031,204759.7656,,440934.375,15587.56543,,,136727.2188,,1056.539185,,,48679.92188,40991.89453,5144.881348,27111.12305,,,,,,986027.3125,,848.8847656,46652.22266,,4357.387695,12105.6084,251777.375,,,8348.276367,43560.01172,370270.75,81380.59375,19802.54688,7673.232422,,72437.02344,17023690,,,44068.3125,,,,502147.8438,152236.1719,46447.95703
1965,135250.4531,,,,,,851048.25,,,1196973.625,594205.5,,5228.52832,1100297.625,12037.66406,2707.835938,128422.5625,,,,,,,,49251.08594,1431443.75,9046.185547,,,1715.665771,22968.49219,1508542.5,1097825.75,184853.1875,886865.125,19357.13086,25773.63086,42530.50391,9920.696289,305244.1563,2776.522217,1490.854736,21737.51758,,47401.42188,,6022950.5,,,428401.9063,114020.7969,354303.0313,223533.4375,40938.42578,1762575.75,,30121.13086,260697.9063,3700.239258,4688170.5,16344.24121,4386784,,120680.6563,3817.930176,1053.620117,1031.543213,564.1565552,570892.75,,67258.3125,230984.9531,25654.79297,,16867.80469,,747606.5,1806733,156493.2813,508077.625,,19123.84375,156034.1719,4303449.5,66143.03125,9888.121094,2886455.5,,68528.38281,,,,212549.1406,,,,10802.95215,,41158.71875,2015.05603,,86333.35938,,,,41699.29688,,1429988.625,,1493.385132,2906.18457,4736.657227,,,5235.204102,14297.87793,,11061.07813,1634.253052,100515.3047,6700.249512,65230.50781,439443.375,23425.08594,1263102.625,379963.4063,11381.58105,139566.0938,,209780.9375,16730.38672,151495.6719,217780.125,,476933.3438,16494.11719,,,144366.8125,,1112.773315,,,48194.29297,43826.77734,5254.408203,29135.66992,,,,,,1038573.625,,889.4766846,47904.40625,,4538.081055,12580.62402,274716.2813,,,8848.782227,45761.4375,390744.75,89859.17188,21326.50391,8299.984375,,73460.85156,17752528,,,46032.51563,,,,536939.8125,158322.7031,45898.4375
1966,137769.9844,,,,,,883975.75,,,1244982.75,628173.25,,5207.577148,1149124,12637.96973,2794.178467,131082.0781,,,,,,,,51315.04297,1514441.625,9323.787109,,,1854.192627,23701.55078,1599380.125,1136324.25,200361.9219,953755.125,21937.94141,27685.03711,44014.54297,10588.36035,318781.4688,3031.057129,1567.885742,22926.04883,,49129.87891,,6393866.5,,,451524.1875,116186.7813,351659.1875,233464.8438,43027.1875,1917758.75,,32220.03906,275284.9688,4057.323975,4947385.5,17650.58398,4596009,,124655.4766,4049.787598,1115.45459,1123.682007,602.8865967,604999.9375,,69921.85156,250018.875,27134.66016,,16824.55664,,747132.8125,1928426.375,163305.5781,573056.125,,20578.3457,165651.1094,4494215,69036.55469,10712.07813,3195100,,70778.83594,,,,225487.6563,,,,11077.72559,,42626.63672,2019.007935,,88783.26563,,,,41713.64063,,1549857.125,,1637.259521,3055.400635,4590.884766,,,5640.470215,14622.90918,,11079.95215,1816.744263,106004.1953,7355.649414,64655.08984,478862.3438,25952.75,1342971.875,394057.4375,11861.67676,148724.7031,,231852.5469,18359.07031,161011.6875,230163.2969,,511829.4688,17504.70117,,,152960.3125,,1170.287354,,,47611.27344,47011.5625,5455.125,31632.54688,,,,,,1086449.125,,925.117981,49767.63672,,4768.88623,12889.70996,307281.1875,,,9197.826172,47833.08594,423983.3438,100712.9922,23058.43945,8864.311523,,74828.74219,18530992,,,47545.96484,,,,565453.3125,164992.2813,45473.29688
1967,143048.4531,,,,,,918022.8125,,,1293922.375,659229.4375,,5207.382324,1195806,13606.45898,2864.114502,134585.2813,,,,,,,,52991.87109,1585039.625,9680.013672,,,2058.502441,24078.76172,1674526.625,1176166.375,213686.0313,988320.5625,24181.82227,29152.14844,45224.93359,11673.89063,332477.9063,3271.994873,1622.0448,24160.84375,,51174.89844,,6678766,,,475459.625,118471.1563,354758.0938,246591.4531,44475.51563,2064105,,34864.83203,287941.2188,4408.055176,5216563.5,18319.68359,4825988,,124835.5156,4216.473145,1176.118408,1229.78064,650.4387207,638797,,73601.42969,263296.3438,29295.94531,,16805.71289,,740671,2042809.875,170369.7031,641355.5625,,22184.71289,172278.1094,4724975.5,72300.82813,11450.41504,3578192,,73230.00781,,,,239632.9375,,,,11358.93066,,44311.8125,2046.482056,,89977.875,,,,41924.40625,,1670812.125,,1778.074951,3249.346436,4792.228027,,,6007.233398,15501.6875,,11344.13086,1933.922485,111881.3438,8046.541992,64299.18359,508841.6563,28357.38086,1428949.75,411141.9688,12394.87988,154355.5313,,252426.0625,20022.20508,169243,244252.2656,,544734.125,18773.07813,,,164780.1875,,1200.542114,,,47180.3125,51273.46875,5544.912109,33327.30078,,,,,,1132998.125,,956.2832031,51437.39063,,5068.043457,13023.01855,341810.375,,,9333.448242,49891.71875,455855.4688,114181.3359,25137.80078,9568.857422,,76627.71094,19263546,,,49151.66406,,,,605009.5,173417.2813,45309.15625
1968,147620.4531,,,,,,957268.625,,,1352203.125,691860.25,,5241.900391,1240756.25,14656.39258,2940.669922,140703.5781,,,,,,,,54641.63281,1681145.875,10226.44629,,,2406.416504,24578.31055,1750937.5,1214639.5,228300.1719,1021258.313,26406.02539,30550.50781,46524.25781,12600.00488,350059.1875,3443.365967,1703.610107,25264.74023,,53160.13672,,7012120.5,,,501044.2813,120670.1094,361350.0938,260058.2344,45616.4375,2220399.75,,37513.04297,300275.1875,5034.541992,5494700.5,19017.87695,5080543,,124147.6484,4371.672852,1255.510498,1331.723022,707.5900269,677616.75,,78930.21094,273726.5625,31295.45508,,16845.50781,,743595.5,2141188.75,179742.7969,734295.1875,,23345.65625,175552.0625,4968680,76748.35938,12691.48633,4051511.75,,77492.07813,,,,260256.875,,,,11647.70605,,46510.68359,2065.469238,,91031.28906,,,,42500.82422,,1814732.25,,1912.95752,3506.497803,5320.663574,,,6467.644043,16945.57031,,11398.35645,2116.449707,117916.1016,8793.640625,64094.82031,532583.1875,30212.24609,1526155.75,424082.5313,12951.26172,157708.0156,,267519.9375,21917.47461,172281.375,257665.0156,,578522.875,19850.38281,,,176814.9063,,1251.033691,,,46901.48438,56221.88281,5628.448242,34047.69531,,,,,,1177827.375,,990.8516235,53858.875,,5344.100586,13090.64844,379755.0313,,,9578.273438,51979.89844,491594.5313,130461.9297,27412.87891,10282.38965,,77834.35156,20015188,,,51737.74609,,,,638292.0625,181890.7188,45417.81641
1969,152819.25,,,,,,1013607.125,,,1414031.5,727194.6875,,5275.255859,1293272.625,15734.13184,3052.135498,145744.7813,,,,,,,,56190.22656,1840779.5,10762.00488,,,2562.33667,25092.92383,1837414.75,1256107.375,244014.9219,1064488,29227.66797,31743.19922,48729.21875,13391.3291,367610.3438,3599.506104,1832.066772,26647.30273,,56173.28516,,7408280,,,532326.75,124721.4297,372370.5625,271459.4375,47687.78125,2410424.25,,39854.5625,315066.4688,5550.591797,5810064.5,19830.25586,5317999.5,,125001.0781,4504.332031,1348.455933,1455.243042,764.1356812,729516.8125,,81961.95313,284444.6563,33193.76172,,16983.34375,,751132.875,2252865.25,192517.75,820176.5625,,24191.46094,183942.9844,5253593.5,81611.30469,14851.0791,4607640,,81727.26563,,,,280355,,,,11956.57031,,49576.50781,2081.721436,,92829.66406,,,,43195.96875,,1934634.875,,2043.939209,3792.130859,5706.214844,,,7035.280273,17985.49609,,11593.21582,2348.781006,123134.9063,9585.538086,63127.16797,561421,32378.98047,1615734.625,434178.4063,13375.63184,163576.7031,,280431.4375,24105.7832,176172.5469,271414.1875,,611040.4375,21016.05664,,,189245.125,,1286.973389,,,46740.20703,63288.21875,5784.657227,35158.85938,,,,,,1227828.125,,1086.081787,57339.42188,,5692.364746,13313.34668,425929.7188,,,9662.880859,54147.10547,527092,148225.5313,29269.40234,11193.92578,,80228.34375,20760190,,,54307.82031,,,,678130.9375,185999.0781,45367.65625
