Row,All_impact_calib_m,All_impact_calib_ci,N_calib_m,N_calib_ci,W_calib_m,W_calib_ci,HS_calib_m,HS_calib_ci,All_impact_expert_m,All_impact_expert_ci,N_expert_m,N_expert_ci,W_expert_m,W_expert_ci,HS_expert_m,HS_expert_ci
"Finland",0.125175324235777,0.00842098783660297,0.0718829558965376,0.00024408965895975,0.0760715393194972,0.000498655298915749,0.227571477491295,0.00080831473633733,0.962121924007263,0.0630696629187801,0.551664112420304,0.00126318976435054,0.679097087165969,0.0207141902986562,1.65560457243552,0.00418311412972802
"Kuwait",0.367386109014141,0.030093957405041,0.210935368421276,0.000858457647602638,0.2233810322578,0.00175373074860285,0.667841926363347,0.00284179506083414,2.7883343858469,0.21676258650666,1.59845908065295,0.00433549512298008,1.96826276567291,0.0710605462677277,4.79828131121483,0.014352005205105
"Serbia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Chile",0.349312177488364,0.0219465105951223,0.200644064079201,0.000619999822197933,0.212140574866129,0.00126628036869413,0.63515189351976,0.00205176470174024,2.57989040213244,0.156410024175535,1.47963037836548,0.00313026583645891,1.8205882783577,0.0512668889722,4.43945254967413,0.0103589851486431
"Switzerland",0.0391757429015263,0.00249200790817977,0.0225009645202038,7.09570029484579e-05,0.0237961502829083,0.000144936741731206,0.0712301139014669,0.000234870084915435,0.294677409378893,0.0181533676367861,0.168992808377904,0.000363342876961099,0.207960249126837,0.00595335678798372,0.507079170631937,0.00120267723859842
"Turkmenistan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Portugal",0.0984233937747418,0.0061831622553669,0.056532752539282,0.000176077724614543,0.0597776658059806,0.000359639070441346,0.178959762978963,0.000582813380657544,0.714678768246412,0.0435882625320577,0.409876213665839,0.000872701025989466,0.504354868739967,0.0142978201797855,1.22980522233343,0.0028886211266852
"Azerbaijan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Israel",0.139130694414547,0.00925389794499534,0.0798994744261372,0.000266884158175583,0.0845449740326492,0.000545203949127237,0.252947634784854,0.000883690035454915,1.05274326806567,0.0680344542255162,0.603642981012507,0.00136229481361445,0.743035135438893,0.0223346551999182,1.81155168774561,0.00451074488786626
"Norway",0.0746120342761096,0.00467308227586796,0.0428568484884859,0.000132742930232247,0.0453129802190329,0.000271123421778992,0.13566627412081,0.000439349741585933,0.568137183201651,0.0345123405941982,0.325840129464244,0.00069089151085795,0.400931303031573,0.0113180431573275,0.977640117109135,0.00228669810307996
"Singapore",0.187434505862498,0.0167584364540144,0.107585573892639,0.000503824187396035,0.114056896240614,0.00102950359071738,0.34066104745424,0.00166984294798752,1.29734431286378,0.113753802236454,0.743554001775644,0.00228236507401162,0.916121772038624,0.0374800575723809,2.23235716477707,0.00756452611628089
"Libya",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Qatar",0.374355585684841,0.0312979216097129,0.214876562393839,0.00092079493339466,0.227798098957338,0.0018813831375321,0.680392095703345,0.00305039556764694,2.68444537113523,0.215620729447629,1.53850957008708,0.00432035525733414,1.89547225855908,0.070895786990987,4.61935428475955,0.0143124077356143
"Ireland",0.253840525248676,0.0155112279226807,0.14582163388637,0.000434905727627287,0.154111990080887,0.00088814608074598,0.461587951778772,0.00143893124649568,1.89648202309977,0.111785064755026,1.08780714959105,0.0022371637941158,1.33821052583866,0.0366237100050511,3.26342839386961,0.00740189122006881
"Syria",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Morocco",0.228708924445329,0.0144476922667232,0.131370745616368,0.000411831759923579,0.138894910236796,0.000841130774392915,0.415861117482824,0.00136316865800451,1.8316091452462,0.112634433268346,1.05048712097055,0.0022559408850656,1.29257241622651,0.0369579904141312,3.15176789854155,0.00746719463647734
"Peru",0.154451366915821,0.010536245092921,0.0886908328835944,0.00030414968031378,0.0938752716656481,0.000621339851441321,0.28078799619822,0.00100709946887564,1.20285507892932,0.0794085910800214,0.689663093703647,0.00159004262963264,0.849031109766338,0.0260697695741632,2.06987103331798,0.00526494417531732
"Cuba",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"New Zealand",0.12626127801232,0.00758973479563474,0.0725388192051112,0.000210188985529006,0.0766365726814842,0.00042918232317864,0.229608442150366,0.000695191871363394,0.961958113791596,0.0554319176513898,0.551823956543074,0.00110894146083169,0.678727855478967,0.0181424098448265,1.65532252935275,0.00366778062821779
"Hong Kong",0.157322769489624,0.0106946027523553,0.0903411705863746,0.000311047741060797,0.0956162640315513,0.000635458061433947,0.286010873850946,0.00103013130439137,1.1884594175207,0.0788303898148772,0.681422735831262,0.00157913550677887,0.838877673367014,0.0258986095679591,2.04507784336384,0.00522979820995027
"Estonia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Bangladesh",0.0604247644463529,0.00456093000578942,0.0346911107893084,0.000131395565308859,0.0367456460246909,0.000268429464208869,0.109837536525059,0.000435060838559652,0.525661260298411,0.0378746132989889,0.301331408673376,0.000758164034911833,0.371085889023302,0.0124303179097824,0.904566483198555,0.00251033952340149
"Trinidad and Tobago",0.830251979169165,0.0544355409062186,0.476871727812787,0.0015574442966847,0.504289446331048,0.00318112964716412,1.50959476336366,0.00515564704876019,6.28171063144829,0.401025028232034,3.60256510501015,0.00803186259652365,4.43321889130868,0.131610522091798,10.809347898026,0.0265880768769464
"Lithuania",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Oman",0.0371377097494544,0.0050197566976598,0.0213012230940749,0.00015293826540093,0.0226447715801216,0.000312528623637588,0.0674671345741668,0.000507028948914421,0.270206664188378,0.0347562712313233,0.154767546223546,0.000697877360135056,0.190926313150798,0.0114653259027082,0.46492613319079,0.00231363958164977
