"1-Y","2-E","3-R1","4-R2","5-R3","6-R4","7-C","8-CCA","9-F","10-Fex","11-TF","12-TMF","13-TMS","14-TDF","15-TDS","16-TM","17-TD","18-α","19-αcheck","20-atmosGt"
1859,0.280081580328226,2.576685228446984,1.7821866093119454,0.4537299432358901,0.056955920008953824,282.86955770100377,14.819378521385152,0.09294306812335854,0.00666178,0.09960484812335854,0.04572516898954039,0.004094867657637065,-0.001147358173816325,0.009591213542616757,0.049820036647177456,0.008443855368800431,0.17340921415745866,0.17340537778073617,599.683462326128
1860,0.2861025335457427,2.6375320968654825,1.8188667020987135,0.46121777566800454,0.058030179011166576,282.9756467536434,15.188242680085002,0.09495008664781358,-0.00044288,0.09450720664781358,0.04591586829574071,0.004205702127299789,-0.0011521432935336538,0.009850815843666772,0.050121570423040496,0.008698672550133119,0.17357630149333905,0.17357239055639923,599.908371117724
1861,0.29263851988104916,2.699686982173399,1.8563847719615079,0.4692942708544525,0.0594035284597784,283.0847695534491,15.563439715613825,0.09701371346750545,-0.01194759,0.08506612346750546,0.04527888021249993,0.0043067652884430435,-0.0011361596788181548,0.010087531274019944,0.04958564550094297,0.00895137159520179,0.17367536833133673,0.17367143036776642,600.1397114533122
1862,0.2678521748071911,2.7632617880998676,1.8948343295137091,0.47798533737277693,0.060789819072389874,283.19687127405876,15.946177730069204,0.09913284662393329,-0.00804954,0.0910833066239333,0.04463515674001054,0.00440526994279998,-0.0011200070564405954,0.01031825403574754,0.04904042668281052,0.009198246979306945,0.17377660252426647,0.1737726363793492,600.3773671010047
1863,0.27091900070044905,2.821450164455109,1.9271865334722158,0.47835110427784977,0.05352044591602761,283.2805082481212,16.33671395564813,0.10071334548393054,-0.00030669,0.10040665548393055,0.044960184781246165,0.004513326718104489,-0.0011281628180938002,0.010571350275558658,0.049473511499350656,0.009443187457464858,0.17396345205895106,0.17395939311726472,600.5546774860169
1864,0.27484787343593486,2.8803046446698324,1.9597838714137372,0.4796062533778282,0.056894559377131566,283.3765893288385,16.70737034601232,0.10252842641809219,-0.00098311,0.1015453164180922,0.04575293562256068,0.004627750201619141,-0.0011480549076733934,0.010839358952867757,0.050380685824179816,0.009691304045194363,0.17418287630769022,0.17417869016505375,600.7583693771377
1865,0.2783883639290096,2.9400125514721474,1.9928221570517108,0.4818685076416088,0.056943547587339834,283.4716467637528,17.088526075678224,0.10432356400198114,-0.0029952,0.10132836400198114,0.04641579451574817,0.004742365484011273,-0.0011646876853315686,0.01110781687155532,0.051158159999759444,0.009943129186223752,0.17439562567174421,0.17439131977471378,600.959891139156
1866,0.2801953637113531,3.0004894846609442,2.026207978243727,0.48486751621088253,0.05799808963002361,283.5695630687456,17.471126840623004,0.10617206139528643,-0.00933409,0.09683797139528642,0.046670783516128675,0.004853539093571433,-0.0011710859933156625,0.011368213523839387,0.05152432260970011,0.010197127530523724,0.17457433376125583,0.17456994270837467,601.1674737057407
1867,0.28355046839270126,3.0613587497348136,2.059543334901967,0.48798408824712547,0.05822607006125246,283.66711224294517,17.85833676238798,0.1080129933781933,-0.01627919,0.0917338033781933,0.046355902464710254,0.004958131437252723,-0.0011631848448648509,0.011613195190413901,0.05131403390196298,0.01045001034554905,0.17470613761637183,0.17470169945253836,601.3742779550438
1868,0.2845508501689657,3.1229567436132797,2.093168643222319,0.4916172836306911,0.05913610891417138,283.7668787793805,18.247958698137648,0.1098951163530721,-0.01746806,0.0924270563530721,0.04588855094055175,0.005059512413617923,-0.001151457833174387,0.011850655024229072,0.05094806335416967,0.010699197191054685,0.1748257633865342,0.17482128615786965,601.5857830122867
1869,0.2877411805070154,3.1847717801025603,2.12655082186588,0.49501655112315224,0.05916610448929969,283.8655052575809,18.642118366711003,0.1117550815142141,-0.01420371,0.0975513715142141,0.04584523679736607,0.005164291899796074,-0.0011503709736323847,0.012096075025763436,0.05100952869716214,0.010945704052131052,0.17498348241840936,0.17497893842384513,601.7948711460715
1870,0.2886624600790868,3.2472797382129808,2.160191291419383,0.49885449031222007,0.06010859770977093,283.96643411765433,19.038160486030158,0.1136577976446639,-0.01231577,0.10134202764466389,0.04628418682585863,0.005274454111374583,-0.0011613853211835782,0.012354102728711496,0.05155864093723321,0.011192717407527917,0.17518347142319263,0.17517882130700413,602.0088403294272
1871,0.30141887393880273,3.3099875543377135,2.193586412972463,0.5024414163207381,0.0601453166738534,284.06616070030475,19.438704546178933,0.11553718425692523,-0.02044848,0.09508870425692523,0.0464718733272306,0.0053826363197211295,-0.0011660948421371997,0.012607492764364644,0.05185450964695173,0.011441397922227444,0.17536387942438506,0.1753591425067884,602.2202606846461
1872,0.34653816728366643,3.375467000676947,2.229388292763315,0.5091511512543913,0.06373999711369904,284.1777464418084,19.841150786941494,0.11763927938531514,-0.0423676,0.07527167938531515,0.04519675506570825,0.005473613204659846,-0.0011340989547021026,0.012820583590209019,0.050670368270368096,0.011686484635506917,0.17541929459777017,0.17541454856315516,602.4568224566337
1873,0.3562094402064083,3.450750502148733,2.274789435761048,0.5275805549991036,0.07506517477903342,284.32818566768793,20.256880542718218,0.1204720052217735,-0.060576,0.0598960052217735,0.042337145516411795,0.005541566624733439,-0.0010623442414268158,0.012979747650532537,0.04787871214114523,0.011917403409105722,0.1753431863447359,0.17533842745317624,602.7757536154985
1874,0.3537695993096956,3.528135133525005,2.321686447767804,0.5458302178397566,0.07401922703821653,284.4696710261708,20.712095595972183,0.12313476508140024,-0.06308408,0.06005068508140024,0.039335143726521686,0.005599466866440422,-0.000987016552813362,0.013115364629837126,0.04493461059296211,0.012128348077023765,0.17526945945881192,0.17526468855916136,603.0757025754821
1875,0.3636769390574419,3.6049891376780034,2.3673446733582666,0.5605066569986132,0.07364384778745521,284.60648431582234,21.172042972447407,0.12570833723851507,-0.06190074,0.06380759723851506,0.03721650210496671,0.005659688517565501,-0.0009338545670712289,0.013256418935890793,0.04287619062253221,0.012322564368819565,0.17527283965126741,0.175268068640849,603.3657467495434
1876,0.3679430621902155,3.683995568664289,2.414562298865328,0.5756909793120071,0.07650536226554153,284.7507542091072,21.637185909485318,0.12842083455781544,-0.06006402,0.06835681455781545,0.036013241723740146,0.005725057571396923,-0.000903661772508885,0.013409529758216555,0.04173829929513707,0.01250586798570767,0.17535647286980036,0.17535168209695332,603.6715989233072
1877,0.37260553226133397,3.763928587469254,2.4620691445745875,0.5897520311614538,0.07680074599694485,284.89255050920224,22.116617045127065,0.13108548567455364,-0.05445088,0.07663460567455363,0.0357698301637116,0.005798473772337776,-0.0008975539712875486,0.01358148903006216,0.04156830393604938,0.01268393505877461,0.17552802058273212,0.1755231510536287,603.9722070795087
