,,,,,,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
15,Iran,IRN,percapdis,mean,USD,7074.535706,7074.535706,7070.699186,7068.433559,7066.318889,7065.743481,7057.049008,7044.536225,7032.602537,7018.82224,7004.8872,6984.573487,6964.771599,6944.522845,6922.233802,6896.657229,6867.819827,6833.503344,6797.273696,6753.472711,6709.440472,6660.933178,6607.417416,6551.807054,6484.164736,6409.373256,6337.287354,6256.661165,6172.693173,6089.960443,6006.839306,5945.926765,5889.383015,5820.67872,5746.56382,5672.529229,5594.040273,5522.106108,5445.289073,5361.05842,5270.25711,5171.048735,5064.746616,4958.832668,4849.813657,4728.898004,4605.545696,4481.965329,4362.554931,4226.96139,4060.236829,3899.511323,3729.172896,3559.193015,3383.974915,3198.673056,3006.277643,2799.222789,2590.355215,2374.953221,2157.105038,1934.93206,1709.465256,1478.322756,1246.911742,1005.883269,768.3015698,531.1180449,269.3636748
16,South Korea,KOR,percapdis,mean,USD,11208.94952,11207.00757,11204.41403,11201.35001,11197.2062,11192.66199,11186.99762,11180.37198,11173.18382,11165.31745,11155.54125,11144.64129,11132.11384,11117.18583,11098.9993,11079.90266,11058.4678,11032.81054,11002.85263,10971.21805,10935.22004,10889.84107,10840.55563,10790.01205,10729.02069,10666.1275,10598.43192,10521.59935,10434.95402,10342.43566,10234.28632,10125.34638,10013.07126,9899.675882,9779.751473,9650.270223,9510.260608,9367.885827,9218.509915,9047.569842,8867.181921,8679.640064,8482.574526,8272.059935,8033.975233,7781.462068,7509.48715,7220.000441,6914.282819,6656.77219,6377.128709,6067.199342,5757.937147,5441.251306,5128.402451,4807.722546,4502.946422,4197.047267,3876.146635,3550.567051,3227.874862,2871.508815,2505.261931,2146.259683,1786.773705,1434.712849,1081.845337,720.3075735,361.9210362
17,Australia,AUS,percapdis,mean,USD,24379.47927,24279.42513,24171.80282,24062.30318,23954.44707,23831.62152,23703.94714,23572.30461,23438.27651,23298.99717,23149.11347,22991.69525,22830.42139,22661.88265,22482.93941,22290.41192,22077.26621,21865.82806,21639.37491,21404.2885,21156.69228,20900.63133,20636.57607,20365.43104,20072.22276,19777.94252,19479.01845,19184.30624,18868.2156,18529.81154,18187.99081,17821.93761,17442.02191,17058.11119,16691.29192,16307.87367,15919.35248,15535.3513,15128.24557,14715.9671,14280.51318,13846.80066,13414.21797,12977.39232,12537.63976,12094.41405,11637.94397,11175.10339,10703.92612,10216.69896,9720.25689,9219.478485,8712.651512,8204.162409,7690.056415,7162.355443,6635.284931,6105.057646,5570.5374,5035.497782,4502.244338,3977.477231,3460.432357,2946.521043,2449.49197,1963.306365,1474.186994,979.9546429,487.2964286
18,Brazil,BRA,percapdis,mean,USD,2470.417079,2466.145055,2461.45036,2456.058672,2450.617854,2444.22997,2436.92254,2429.076849,2421.383923,2413.050857,2404.746843,2394.798309,2384.389085,2373.058556,2361.352388,2349.441725,2337.632978,2324.20936,2310.43675,2294.382849,2276.961221,2257.658844,2236.610183,2213.255126,2186.320941,2157.286289,2126.851009,2095.780308,2063.321004,2028.25702,1991.140331,1954.490701,1921.04053,1887.718722,1855.631087,1823.314031,1788.832545,1751.280327,1712.358814,1673.369246,1633.803711,1595.490747,1555.581781,1515.783628,1474.519465,1431.609879,1386.204387,1336.679013,1284.900075,1231.551371,1177.307409,1122.197436,1066.111667,1011.473852,958.9961964,904.3792859,848.9311835,794.0495214,737.3353882,677.5245058,621.5095726,558.2516411,492.8730885,423.7349009,350.2406035,273.4218631,201.7234686,133.3428949,64.98083472
19,Saudi Arabia,SAU,percapdis,mean,USD,14671.08301,14664.14213,14664.61092,14664.84229,14664.2038,14662.54751,14659.72636,14657.55534,14654.766,14650.312,14647.85998,14644.33052,14639.63307,14631.42637,14622.33847,14613.14016,14607.64667,14599.3216,14566.30763,14528.75864,14483.3649,14425.32269,14348.94894,14259.47045,14138.94229,14014.32408,13909.68431,13782.78575,13635.82213,13493.33942,13323.23513,13115.70616,12901.90942,12710.44796,12516.55314,12330.19117,12124.8363,11882.71511,11658.84826,11422.72592,11186.89789,10973.44337,10668.12756,10345.23636,9993.30555,9650.881287,9391.722627,9109.014181,8874.859315,8651.989495,8411.112922,8098.038838,7787.572685,7449.806552,7114.393245,6712.973505,6314.185893,5883.960906,5502.250093,5079.698642,4629.309804,4134.354507,3664.033089,3138.052789,2639.049627,2090.519933,1509.746781,1007.19267,499.1638978
20,Spain,ESP,percapdis,mean,USD,10497.15504,10464.94951,10432.74727,10396.2685,10358.58748,10320.22521,10281.41907,10240.71493,10192.54244,10139.06045,10089.33653,10042.78804,9991.850999,9935.007994,9879.475302,9818.822631,9752.031248,9679.239401,9598.459459,9508.036065,9418.171971,9310.066974,9191.5622,9058.575376,8916.752193,8759.398446,8595.158748,8416.639013,8241.599,8063.213335,7882.832563,7693.499998,7512.076032,7329.498266,7152.476709,6981.496164,6809.619941,6648.087333,6487.295354,6320.899879,6132.717837,5940.663463,5742.073315,5537.838982,5342.295862,5138.391489,4925.266666,4723.948976,4514.594286,4300.327148,4069.895994,3832.548078,3595.953143,3346.391794,3096.082195,2835.783605,2567.109416,2307.488795,2044.855325,1807.380211,1599.950593,1404.162174,1210.061493,1022.08249,853.7405644,685.935713,509.4716961,342.2806816,168.4503473
21,Indonesia,IDN,percapdis,mean,USD,1594.724028,1593.052774,1591.460316,1589.308185,1587.100443,1584.617021,1581.114736,1577.457912,1573.708614,1570.001896,1566.027563,1562.473986,1558.164125,1554.365696,1550.611867,1546.931621,1542.8847,1539.060624,1535.057995,1530.576715,1525.170435,1519.39006,1513.121195,1506.179072,1498.340266,1490.196674,1481.66229,1471.931792,1459.015199,1444.363781,1429.598647,1414.950464,1399.548912,1383.428114,1367.461921,1350.492646,1332.257411,1314.054415,1295.719223,1276.209081,1256.988398,1235.212353,1209.243904,1180.210846,1149.131129,1117.881642,1086.386022,1051.230161,1012.875182,983.6299034,950.888271,915.5323099,876.3151718,836.1788337,795.2221238,751.6902088,708.1399653,664.626739,617.7639771,566.3781496,511.9510483,460.4092153,399.9511684,338.0513411,290.2796193,242.4501637,185.0048109,121.4542923,62.83149506
22,Kazakhstan,KAZ,percapdis,mean,USD,25370.974,25287.82786,25190.64856,25079.48936,24954.41078,24815.47378,24662.73317,24496.24283,24316.06737,24122.27199,23907.53751,23684.47364,23455.00544,23214.77729,22957.80272,22685.2086,22396.79097,22093.0487,21776.38985,21451.86905,21115.01754,20761.90865,20388.6823,19997.67267,19591.96615,19172.80771,18734.44572,18281.62688,17815.90875,17336.74859,16856.20144,16359.50832,15875.34379,15385.00767,14890.96052,14395.81289,13865.01223,13336.55789,12814.17744,12281.76771,11765.39472,11170.03175,10599.19155,10085.04207,9631.701278,9250.956035,8888.958668,8559.608016,8249.052444,7951.199462,7706.166162,7417.057386,7141.803305,6834.993102,6497.13903,6144.392199,5769.413212,5362.651864,4948.47422,4536.542838,4137.861309,3696.576634,3278.168631,2854.204026,2422.108098,1954.714796,1476.982962,1005.643101,508.9438508
23,Turkey,TUR,percapdis,mean,USD,4202.474447,4197.229863,4191.614816,4185.853891,4178.7393,4171.384264,4163.943558,4156.115688,4147.42834,4138.724513,4129.416352,4120.342051,4110.998271,4099.386863,4087.249964,4073.185539,4058.598054,4041.84265,4024.091227,4004.923768,3984.509448,3962.154973,3937.233881,3909.238807,3878.456395,3846.969322,3813.31685,3775.761266,3734.432189,3695.5365,3657.678482,3619.928229,3580.39938,3537.610027,3493.29237,3446.739408,3395.228806,3339.226438,3277.426748,3217.823286,3152.542902,3081.177627,3007.340962,2931.345018,2852.72421,2776.401699,2694.643655,2605.247207,2511.088677,2417.748197,2327.083196,2227.720431,2136.245187,2042.440185,1943.007308,1841.212063,1732.270397,1617.273304,1490.855019,1367.111755,1242.313924,1119.291724,987.9707598,852.772745,722.3920777,587.4796747,447.0273078,301.1405891,148.4976558
24,Netherlands,NLD,percapdis,mean,USD,21577.46948,21440.65858,21294.39701,21149.15317,21002.79082,20848.49605,20687.70636,20516.501,20347.43236,20172.76128,19997.36317,19805.89186,19608.70734,19392.66747,19156.83326,18907.06848,18648.62306,18382.8016,18109.78158,17820.37927,17525.942,17166.60947,16811.43221,16415.29836,16001.31255,15602.25658,15223.55559,14805.64372,14403.3295,13987.8109,13532.42619,13104.52548,12709.11957,12389.33302,12062.19097,11721.09347,11375.2518,11038.56201,10686.77684,10350.9454,9980.677873,9611.496532,9226.207521,8844.393374,8465.349888,8088.238998,7710.93685,7317.025767,6941.843192,6567.607312,6208.079887,5849.340507,5483.698492,5122.860235,4758.447431,4393.90381,4040.719474,3700.405087,3363.674111,3024.840289,2699.811624,2355.838302,2040.180823,1734.213135,1432.127983,1146.277228,850.5197988,558.7093808,273.8601505
25,Czech Republic,CZE,percapdis,mean,USD,33413.94215,33181.34968,32929.82042,32659.40705,32370.18595,32062.23646,31735.626,31390.42196,31026.71493,30644.59622,30256.28136,29843.0845,29395.7373,28920.23681,28421.30752,27903.39347,27400.07146,26900.98544,26404.4374,25886.584,25338.64104,24712.53296,24058.15173,23400.37256,22742.65113,22080.25619,21390.43752,20677.27042,19946.35754,19212.45962,18501.33956,17785.69451,17081.77684,16388.76294,15698.92426,14990.08174,14295.24944,13600.17972,12917.9826,12251.67359,11620.43058,11023.31663,10486.08086,9968.473039,9476.415381,9010.567742,8551.379609,8084.542074,7636.291602,7210.411974,6817.591489,6393.416342,5973.449082,5567.420688,5153.933418,4742.090856,4342.034555,3943.45206,3543.175802,3163.482578,2811.555471,2456.585241,2112.975683,1785.524043,1475.215946,1175.577653,877.5381881,578.2358313,285.5444985
1,USA,USA,cumdisshare,Std,percent,0.113335131,0.11615278,0.118878027,0.121950056,0.124846225,0.128460651,0.131762852,0.135099506,0.138319217,0.142759779,0.146841311,0.151222967,0.156327961,0.161643027,0.167488025,0.173763566,0.180219698,0.185982476,0.192115533,0.198071247,0.203251938,0.208762229,0.215086003,0.221657321,0.226703551,0.231209155,0.237220771,0.243890148,0.251596318,0.259265497,0.265696694,0.273009379,0.27946257,0.288253754,0.299573159,0.310944045,0.322510138,0.33419381,0.345723086,0.356893406,0.367241695,0.375843813,0.386114105,0.396874753,0.408769235,0.421074411,0.435367393,0.450716796,0.468297773,0.488160264,0.509416978,0.528003543,0.546992478,0.569037711,0.595004302,0.624077748,0.654591208,0.685304809,0.71138805,0.729558992,0.761954564,0.795512473,0.843943063,0.90926547,0.993871889,1.105168765,1.263840216,1.549068978,2.256058475
2,China,CHN,cumdisshare,Std,percent,0.2156564,0.216798312,0.217912106,0.219119882,0.220278817,0.221553931,0.222887808,0.224213947,0.226339786,0.229492288,0.232429093,0.233643242,0.234755743,0.236347989,0.238180832,0.240291255,0.242629282,0.244248036,0.245922522,0.248023747,0.251099908,0.253920819,0.256467778,0.259359588,0.262420367,0.266102388,0.269293532,0.272942226,0.277095078,0.280644957,0.284413164,0.287887153,0.291778778,0.295551408,0.299552997,0.303753636,0.307883538,0.312012201,0.316353806,0.319344863,0.322196462,0.325888521,0.331222368,0.338789103,0.346431511,0.354106953,0.361552806,0.368783228,0.377485657,0.387744582,0.398616741,0.410707453,0.424475384,0.440646992,0.458083273,0.475422309,0.492749267,0.508756364,0.523523673,0.551294598,0.584914747,0.613012341,0.639210355,0.680224562,0.721845546,0.770449684,0.851893767,0.985775244,1.303407055
3,Russian Federation,RUS,cumdisshare,Std,percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35724071,0.351919918,0.348959384,0.356861933,0.370584999,0.39757943,0.43255484,0.478863237,0.534923505,0.617655406,0.710224821,0.732441727,0.753165521,0.781051168,0.812836587,0.847485451,0.891975265,0.948526372,1.012057973,1.050627853,1.131959883,1.229674404,1.344341417,1.478227676,1.654968158,1.832962304,2.118265796,2.671158481,3.898985285
4,Germany,DEU,cumdisshare,Std,percent,0.040926611,0.042597201,0.044460515,0.046109988,0.047995175,0.051090432,0.053614655,0.055888365,0.057982041,0.060850854,0.064815676,0.068331611,0.071899768,0.075074161,0.079479496,0.084204072,0.088339837,0.091356996,0.095660136,0.101027821,0.106789657,0.113254012,0.120155636,0.126869172,0.13148707,0.135647993,0.140875731,0.145725715,0.151094121,0.156916348,0.162243529,0.166778395,0.170995925,0.17607037,0.181031524,0.185443586,0.189812102,0.194073638,0.19912199,0.204908981,0.211889642,0.218462629,0.225581068,0.232333458,0.241139542,0.25021775,0.259394759,0.268680717,0.279632155,0.292062794,0.305961803,0.318341952,0.327919085,0.338046239,0.348917801,0.360640729,0.377089362,0.393701082,0.411805948,0.424609225,0.451924699,0.482467881,0.515486648,0.552788448,0.600497818,0.667792052,0.768772926,0.928438131,1.279152429
5,Japan,JPN,cumdisshare,Std,percent,0.031813091,0.032590709,0.03312098,0.033539927,0.034000152,0.034546868,0.035173469,0.035944815,0.036624459,0.037458665,0.038671491,0.040146193,0.041509102,0.042978195,0.044723174,0.046220521,0.048032101,0.050337659,0.053331754,0.056904668,0.061463351,0.065384171,0.070354801,0.076367758,0.080096621,0.084232657,0.088806788,0.09354318,0.099111232,0.105285128,0.110750975,0.116505484,0.122028697,0.127603872,0.133594243,0.139797671,0.146617613,0.155112876,0.166314482,0.178163786,0.191474646,0.204632896,0.216869094,0.22836774,0.240789879,0.255134629,0.272535523,0.288942124,0.304597577,0.32274464,0.342961173,0.362361963,0.381086294,0.400893479,0.421738138,0.445499417,0.47088569,0.497671426,0.521435388,0.544298258,0.579257841,0.613102527,0.653272507,0.701782728,0.760440922,0.84680761,0.969701618,1.191493838,1.645810566
6,India,IND,cumdisshare,Std,percent,0.045601275,0.045960448,0.046209766,0.046505046,0.046935024,0.047436805,0.048050034,0.048566532,0.049100539,0.049588094,0.050470026,0.05122203,0.052096436,0.053083824,0.05416708,0.055174616,0.05629901,0.057462621,0.058388593,0.059408675,0.060372761,0.061546587,0.062825166,0.064098366,0.065436409,0.066742542,0.068122728,0.069917388,0.071686346,0.073318537,0.075360566,0.077195554,0.079077635,0.081180101,0.083084429,0.085071912,0.087280324,0.089834102,0.092406361,0.094959763,0.098148152,0.100535502,0.103534896,0.106147703,0.108878474,0.111967298,0.114845968,0.117726873,0.121049994,0.12570527,0.129153145,0.134545284,0.139448132,0.145021521,0.151595269,0.159686119,0.169773546,0.183347783,0.196576452,0.214873266,0.239017062,0.272212648,0.315324485,0.359208466,0.413768433,0.484072784,0.58549754,0.748263821,1.192234747
7,United Kingdom,GBR,cumdisshare,Std,percent,0.055714899,0.056934609,0.057445242,0.05823458,0.058994724,0.059983174,0.060868963,0.061873863,0.062724173,0.063918738,0.065762062,0.067514428,0.068953047,0.070530625,0.073702663,0.076491475,0.079086171,0.082361739,0.086684694,0.090225139,0.094046098,0.097922869,0.101435189,0.105536988,0.108600084,0.112144992,0.116423015,0.120229712,0.124092881,0.127813285,0.130122214,0.132213076,0.135168437,0.138602935,0.142813719,0.147525937,0.15167687,0.15692103,0.16441785,0.172348511,0.178861865,0.183156411,0.187811756,0.193107188,0.199904525,0.207204543,0.21564032,0.222355003,0.230851698,0.238687817,0.247281241,0.255161507,0.262839769,0.271568917,0.279361273,0.288148284,0.29745382,0.307833692,0.315698902,0.318921178,0.33098088,0.339621779,0.354059167,0.368233547,0.388567867,0.423807364,0.479591064,0.584430593,0.817104413
8,Canada,CAN,cumdisshare,Std,percent,0.116403292,0.118921635,0.121338854,0.124169198,0.12624843,0.129523323,0.134003802,0.137579439,0.140831801,0.144739403,0.14846112,0.152125514,0.156449899,0.160634539,0.165370087,0.171123404,0.177390903,0.182262249,0.187365969,0.192993845,0.197489788,0.202364907,0.207350692,0.212522934,0.21759395,0.222849116,0.228943391,0.234723608,0.240366358,0.246392023,0.2524322,0.259903804,0.26520255,0.271429879,0.277850597,0.284514989,0.291275348,0.300036281,0.30989359,0.319914384,0.328843041,0.337265429,0.346343422,0.35504099,0.365117624,0.373456517,0.382350621,0.393897003,0.404644916,0.415406591,0.425373756,0.43407137,0.443060295,0.452920662,0.465138694,0.481101402,0.50068585,0.523068844,0.545656127,0.562456604,0.600742498,0.647513916,0.707191689,0.784979838,0.891225319,1.011347124,1.164590721,1.462593868,2.134781538
9,France,FRA,cumdisshare,Std,percent,0.033167518,0.033905171,0.034542614,0.035161555,0.035986812,0.036891681,0.037922481,0.039085863,0.040371642,0.041561807,0.043431962,0.045116616,0.04706335,0.049092874,0.051540039,0.053792673,0.056423004,0.059224092,0.062108757,0.065822341,0.069386216,0.073066623,0.07683751,0.081011444,0.084594406,0.087316306,0.090863586,0.093456893,0.096208215,0.098644152,0.100753707,0.102836349,0.105285412,0.107439386,0.109598132,0.112030673,0.114789871,0.118071642,0.122268065,0.127042591,0.131808423,0.136147902,0.139884757,0.142955216,0.14684812,0.15081876,0.154583656,0.15797267,0.162119065,0.166439776,0.171504891,0.176510969,0.180922644,0.185903564,0.191531193,0.197363809,0.203912402,0.212510966,0.221920624,0.229083718,0.240886287,0.253376129,0.269518681,0.287823058,0.308964377,0.343052589,0.391475156,0.477101825,0.652325776
10,Ukraine,UKR,cumdisshare,Std,percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.642801642,0.700813381,0.758544443,0.769233223,0.75200797,0.73929816,0.722756003,0.717632712,0.718036675,0.722006262,0.741588495,0.766202908,0.785045672,0.825690393,0.885403528,0.939273006,1.044050399,1.252859643,1.487861858,1.488149711,1.549074598,1.636763117,1.72365895,1.779918612,1.729251209,1.712165144,1.895260077,2.195519897,3.053373558
11,Italy,ITA,cumdisshare,Std,percent,0.023342512,0.023958924,0.024484296,0.02514369,0.02583806,0.026803623,0.027792902,0.028894463,0.030025691,0.031357287,0.033142505,0.035249784,0.037407969,0.039686926,0.041311728,0.042632171,0.044055557,0.04575905,0.047410764,0.04934006,0.054040561,0.057478106,0.061342207,0.065987724,0.070305406,0.073454083,0.077267736,0.080716266,0.084285835,0.088322065,0.092508952,0.096226965,0.099750126,0.103361759,0.107579272,0.111674556,0.115902994,0.120579075,0.1258176,0.131251828,0.136897908,0.142285412,0.14747447,0.1509665,0.155001899,0.159932149,0.164478214,0.16936135,0.174609825,0.180153276,0.187027805,0.193742141,0.201443188,0.209347769,0.217970057,0.227205346,0.238190643,0.250529187,0.261972483,0.270283548,0.289303114,0.307826742,0.321960304,0.33856997,0.364925486,0.405880615,0.46452248,0.564800195,0.796524192
12,Poland,POL,cumdisshare,Std,percent,0.167541884,0.170654066,0.17384203,0.177123569,0.180478483,0.183920144,0.187459811,0.19106893,0.194745121,0.198581786,0.202486896,0.206480355,0.210581554,0.214779365,0.219028078,0.223346078,0.227814492,0.232427361,0.237179429,0.241948238,0.246706253,0.252905923,0.258614623,0.263999242,0.269618426,0.275085468,0.280165046,0.284276799,0.287389131,0.289793284,0.292029511,0.291912096,0.293275877,0.295949785,0.298941077,0.30102746,0.302347947,0.30278855,0.302729881,0.302270638,0.30115381,0.303221768,0.306979764,0.310873869,0.315285566,0.32168078,0.330308571,0.342413088,0.358101522,0.377505671,0.397793799,0.412962035,0.426496234,0.441165931,0.45656323,0.473298245,0.497185095,0.529399475,0.566256356,0.603330902,0.647070531,0.700350492,0.752926496,0.815580866,0.920043864,1.089593447,1.278018342,1.578564661,2.254092782
13,South Africa,ZAF,cumdisshare,Std,percent,0.318242445,0.324657774,0.327578206,0.331731544,0.337296031,0.343226842,0.348613984,0.354837385,0.360665992,0.364066125,0.368812548,0.37328824,0.377125625,0.382550107,0.389058392,0.396272915,0.401904963,0.409997106,0.416333902,0.424021511,0.434060742,0.445561954,0.457697273,0.47158703,0.486899867,0.504323642,0.521440558,0.53629063,0.551025435,0.567008368,0.589151987,0.613506751,0.634171732,0.654054101,0.675623213,0.691240637,0.699825105,0.706836464,0.718093915,0.729947212,0.740844699,0.751812064,0.761313588,0.773960469,0.789114178,0.807291503,0.827534888,0.84898135,0.870000138,0.887220459,0.906197014,0.924308849,0.944094493,0.970439642,0.999458458,1.028491415,1.072310811,1.12507852,1.193299762,1.24224167,1.292275874,1.368331477,1.452542261,1.583289471,1.752050116,1.969066013,2.292192949,2.86648162,4.112146525
14,Mexico,MEX,cumdisshare,Std,percent,0.05774009,0.058716138,0.059704045,0.060634384,0.061870075,0.063144628,0.064909792,0.066711171,0.068057151,0.06934466,0.071000759,0.072561619,0.074080665,0.076144989,0.07877913,0.08141191,0.084321838,0.087243829,0.091091548,0.093836053,0.096908472,0.099625042,0.102996214,0.107020534,0.111193244,0.115910956,0.120393635,0.124081719,0.129088006,0.135737324,0.143700941,0.154031421,0.159567255,0.161910882,0.165684907,0.170250003,0.173418058,0.177135592,0.181540442,0.186548282,0.190529174,0.195911584,0.201991497,0.210281067,0.221536512,0.224750347,0.232536817,0.241923897,0.251725019,0.261585739,0.272740852,0.280879891,0.288626071,0.297224367,0.306923586,0.317901649,0.331025242,0.345210116,0.363422386,0.375811137,0.399666434,0.43127271,0.469019788,0.505131834,0.556398117,0.636083577,0.751604284,0.924101239,1.366560199
15,Iran,IRN,cumdisshare,Std,percent,0.128249513,0.128882557,0.129547516,0.130248639,0.130988742,0.131771792,0.132269009,0.13279859,0.133325033,0.13378396,0.13418254,0.134567636,0.134970832,0.135379317,0.135928578,0.13654771,0.137162548,0.137715051,0.138401785,0.138904781,0.139202198,0.140457211,0.141709386,0.142891873,0.144282969,0.146711647,0.154015978,0.156839592,0.15968596,0.161625882,0.164629292,0.169928402,0.178607992,0.19081721,0.19799835,0.204674422,0.210804431,0.218423357,0.223247875,0.230877878,0.238667321,0.253479995,0.263816317,0.27161283,0.278287367,0.284065559,0.29360319,0.303176911,0.313201736,0.323907345,0.335157708,0.355829598,0.38026494,0.405742612,0.432288821,0.461448373,0.489688751,0.529676903,0.581497716,0.650114155,0.750508136,0.886651174,0.988611446,1.138805648,1.423361092,1.703722198,2.182898342,2.859378314,3.949451708
16,South Korea,KOR,cumdisshare,Std,percent,0.019931477,0.020324941,0.02068257,0.021007164,0.02109182,0.021185859,0.021260071,0.021400868,0.021505603,0.021570013,0.021641546,0.021747328,0.021844642,0.022173463,0.022349491,0.022517383,0.02294398,0.023355759,0.024050503,0.024645672,0.025081045,0.025497424,0.025852596,0.026356631,0.026847797,0.027342209,0.02807244,0.029159653,0.031189836,0.033092741,0.03408689,0.035099546,0.036266921,0.037767684,0.039228456,0.040529152,0.042090291,0.0440343,0.046070397,0.048370765,0.053062815,0.059628388,0.064724238,0.070956569,0.080867953,0.095490568,0.113523905,0.129073094,0.134850369,0.146620288,0.160158792,0.17131382,0.185127463,0.19942225,0.21615709,0.233005398,0.253032902,0.27611487,0.296997558,0.319085171,0.350685806,0.377879241,0.4036246,0.435815699,0.474507347,0.530097027,0.62096241,0.822709074,1.261580916
17,Australia,AUS,cumdisshare,Std,percent,0.092017597,0.097086542,0.09839599,0.101267873,0.10489188,0.108349367,0.110776804,0.113500286,0.117398745,0.121574972,0.125751812,0.128890711,0.13326519,0.137633752,0.142870424,0.14723058,0.152212533,0.157160104,0.163123924,0.169234971,0.17479997,0.180459633,0.186231718,0.192463456,0.197331226,0.202640409,0.208289961,0.214161388,0.221247905,0.227946609,0.236304492,0.245274036,0.251646788,0.25943631,0.26856862,0.277806873,0.286388923,0.296397447,0.307586278,0.318228478,0.32553048,0.332391315,0.340851446,0.349844983,0.360790904,0.371506396,0.382711664,0.395496675,0.407935031,0.420814738,0.429039383,0.439197989,0.451991168,0.467228927,0.483205024,0.501461533,0.521920912,0.547289288,0.573133992,0.602478592,0.638425149,0.696501879,0.770580932,0.859784662,0.969112361,1.107031656,1.297658901,1.65234893,2.424176851
18,Brazil,BRA,cumdisshare,Std,percent,0.026546817,0.027385979,0.028465392,0.029037249,0.02981047,0.030489082,0.031065401,0.032074463,0.032900071,0.034088795,0.035073494,0.036141683,0.037055981,0.037781863,0.038573131,0.039499957,0.040450103,0.041270399,0.042344844,0.04413682,0.045761943,0.047596583,0.049728149,0.05246821,0.055290291,0.058451335,0.062128512,0.065113126,0.068320334,0.071647873,0.075827443,0.0784516,0.081337495,0.083479215,0.08601929,0.088885374,0.092760503,0.096094861,0.099020099,0.102282519,0.104982974,0.108889686,0.112418869,0.116889662,0.122556475,0.128578582,0.134444302,0.141593513,0.148657641,0.154983612,0.162837689,0.170613198,0.177825457,0.184608884,0.193701747,0.202352363,0.212398768,0.225751237,0.242370158,0.257457856,0.287374837,0.321051306,0.360849909,0.419459935,0.485582458,0.540763474,0.610650309,0.739174377,1.021271847
19,Saudi Arabia,SAU,cumdisshare,Std,percent,0.260596281,0.260765044,0.260959144,0.261179559,0.261428587,0.261708674,0.262022452,0.262373062,0.262763544,0.26319717,0.263678403,0.264220498,0.264811927,0.265458608,0.26616861,0.266949921,0.267812289,0.268762806,0.269788194,0.270920789,0.272171512,0.272954958,0.273756672,0.274617676,0.274806948,0.275533975,0.277423908,0.279393021,0.281593269,0.283841802,0.285062161,0.286016332,0.2870831,0.289853641,0.293625294,0.296954017,0.302089648,0.305002276,0.308442056,0.310832077,0.314184737,0.317983686,0.319363101,0.320600182,0.320238415,0.320415751,0.322092915,0.323389712,0.326025052,0.329241079,0.333012272,0.334743979,0.336921434,0.340252677,0.34481415,0.349119582,0.356616191,0.368935063,0.391382776,0.407594403,0.434695487,0.47582191,0.522339864,0.576468994,0.675617987,0.821040902,0.915285047,1.12575869,1.568458316
20,Spain,ESP,cumdisshare,Std,percent,0.023973732,0.024739627,0.025200455,0.025673975,0.026557319,0.027396622,0.028350111,0.029284005,0.030378763,0.030950577,0.031788008,0.033043061,0.034643535,0.036223483,0.037724145,0.03974117,0.042135712,0.044168404,0.046522223,0.049838458,0.052462909,0.0547122,0.057713145,0.061268981,0.064825574,0.067562751,0.070320752,0.072822135,0.075102022,0.077113058,0.079247309,0.081160103,0.083280423,0.085309711,0.087086075,0.089159733,0.091662677,0.094855769,0.098697507,0.103234382,0.107825653,0.112304995,0.116113649,0.119012885,0.122540104,0.126530422,0.130326106,0.13480102,0.140078701,0.146240788,0.152705052,0.159014287,0.165888337,0.173811558,0.18315102,0.194594005,0.20895219,0.227193312,0.242939614,0.253317777,0.270517401,0.287739794,0.30306127,0.32113008,0.354803351,0.403492433,0.459699369,0.568003444,0.802001885
21,Indonesia,IDN,cumdisshare,Std,percent,0.035018599,0.035388145,0.035755037,0.036117623,0.036475538,0.036827699,0.037172019,0.037509317,0.037839195,0.038161509,0.038475177,0.038685733,0.038838452,0.038939408,0.039075446,0.039207919,0.039368123,0.039477675,0.039660348,0.03986452,0.040184952,0.04057135,0.041036361,0.041558175,0.042145837,0.042812699,0.043495754,0.044315116,0.045228163,0.046055572,0.047180796,0.04836237,0.049746812,0.051270926,0.052337391,0.053447742,0.054810378,0.056199438,0.05790515,0.060162404,0.063056043,0.066467268,0.069377539,0.072284241,0.076035648,0.081158785,0.088276226,0.096265966,0.097873942,0.100260112,0.103488546,0.106605904,0.109734998,0.112636356,0.117012677,0.122433788,0.127664461,0.134274285,0.142565273,0.149909975,0.159082609,0.171923967,0.185824894,0.200885049,0.22848797,0.267975543,0.314999662,0.380933969,0.570391016
22,Kazakhstan,KAZ,cumdisshare,Std,percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67354314,0.723581071,0.780352307,0.820157592,0.871745655,0.908585995,0.936987939,0.969309921,0.998147679,1.029132917,1.071641115,1.118934628,1.164743078,1.206599662,1.254825293,1.318072407,1.406677493,1.50949327,1.605624359,1.708143877,1.84214906,1.968603479,2.139760463,2.351851459,2.606655333,2.904383657,3.333651215,4.129505246,5.713210566
